creator,genre,n_videos,median_views,mean_views,gini,top10_share,top1_share,alpha,xmin,n_tail,lr_vs_lognormal,lr_p,powerlaw_like,zipf_views_all,zipf_views_head,group,organisation,clipper,subscribers,F1_controlled,F2_controlled,F3_controlled,F4_controlled,F5_controlled,F6_controlled,F7_controlled,F8_controlled,F9_controlled,F10_controlled,F11_controlled,F12_controlled,curiosity_gap,outrage,humor
@TomiLahrenIsFearless,videos,118,8750.0,24144.06779661017,0.6708175928514911,0.6023166023166023,0.2965952965952966,2.124110355003907,10000.0,57,0.11914900614066153,0.9051573059552214,False,1.146788850962384,0.9918360196260303,right,Tomi Lahren,False,105000.0,0.314613263090714,0.2163019649864268,-0.2683348009933167,-0.142411654886352,0.4276185742639806,0.7007718079103223,-0.9651675026521376,-0.1859965638436822,-0.709152083493861,0.6130396370096608,-0.1583721805484965,-0.2263393970765522,0.0084745762711864,0.5677966101694916,0.0
@TuckerCarlson,videos,119,1000000.0,1179596.638655462,0.3014886973796158,0.24292593964608328,0.0619781722850711,2.9392470278832574,777000.0,86,-1.6419619903548657,0.10059788148241149,False,0.5396371507888281,0.3620166987215644,neutral,Tucker Carlson Network,False,5750000.0,-1.0013901811196806,-0.093183895159488,-0.1497414671390444,0.2080959714426044,0.09079054694552,0.8325057760710931,-0.7736767546003991,-0.0143694272595668,-0.7877143501362287,-0.7248668075619614,1.152118821748371,0.3079418148701422,0.0168067226890756,0.7058823529411765,0.0
@USATODAY,streams,430,4700.0,18422.50465116279,0.746214613043337,0.6456966119673903,0.3046072189007454,2.3654994239850184,27000.0,66,0.3719931014706794,0.7098979856150391,False,1.3042857403522403,0.87281419793679,neutral,USA Today,False,7560000.0,0.4607718570440391,0.495011126682687,0.7974518579352367,-0.2088088434721119,-0.3605261655724744,0.4606988146232168,1.4364542034765486,0.1820771329591256,-0.5769488240160268,-0.6382165807344158,-0.5448332967858032,-0.0615126645853823,0.026378896882494,0.0911270983213429,0.0
@USATODAY,videos,2224,5500.0,30505.719424460432,0.8099404463525007,0.7219574345652838,0.32534587805801246,2.178813139163361,61000.0,221,-0.6742039926745478,0.5001816315924732,False,1.5869163039194345,0.828300165435657,neutral,USA Today,False,7560000.0,0.4581010620175172,0.7012653727281732,-0.6776828078356022,-0.1875866578253692,-0.0673490869487823,0.329594242191915,1.5217511763185303,0.3004158134758123,-0.5169468419544987,1.0533543563490082,0.2196688169996019,0.4323996718816904,0.0135074290859973,0.2737505628095452,0.0027014858171994
@Vaush,videos,453,127000.0,138154.52538631347,0.21115356060792045,0.19981145340662151,0.0446599769909242,2.980297830608748,82000.0,416,-4.228953518869198,2.3478084165667428e-05,False,0.3577531145437706,0.32518713214168093,left,Vaush,False,603000.0,0.4892241644354155,0.7347961050719293,-0.462076560942479,-0.0586828469517276,-0.0262609109732261,-0.8701393196606739,-0.3664511962756493,-0.3283438979473159,0.9597722347685111,-0.5498537628847918,-0.992818413176036,0.1280288461085709,0.0529801324503311,0.8013245033112583,0.0
@VivaFrei,videos,331,12000.0,18889.123867069487,0.4941120157208129,0.3889768565168018,0.11371815172016699,2.946694133326143,26000.0,69,-0.2345652442860221,0.8145461879940578,False,0.8473345403738618,0.5549372373141677,right,Viva Frei,False,653000.0,-0.3226491003397917,0.3191571814769587,-0.1933662764914777,-0.2985069340650932,0.3424225956279694,0.8592924985313498,-1.0395863925796265,0.1689317450343349,-0.3579665977510188,0.8902429232174285,1.3474524216930563,-0.3407084528257575,0.0362537764350453,0.8126888217522659,0.0030211480362537
@Vox,videos,133,52000.0,154796.992481203,0.6462009404704689,0.5129201476588304,0.18457353798329124,2.9894466708316196,325000.0,20,-0.004903285871596509,0.9960877595823424,False,1.2090600097708424,0.6517977552596907,left,Vox,False,12700000.0,0.794782896933616,0.9018736633276052,-0.2358213882932857,0.2318047864147207,2.7359115044270954,-1.029186276992104,0.9002372786071647,-0.3867302716020575,-0.0951186636721196,-0.4436571039393611,-0.9461167208792352,0.1414125237517537,0.0300751879699248,0.2481203007518796,0.0
@X22Report-y5y,videos,396,13500.0,15823.232323232323,0.2921090090177228,0.21816150654324928,0.033673795084583465,2.388612610961056,7600.0,346,-6.464424748192236,1.0168488354617816e-10,False,0.4978241915804923,0.24677167159052146,right,X22 Report,False,887000.0,0.2624771067590555,1.20730517521167,-0.4025082745931128,-0.2419839438404182,-0.1836895197111806,0.3198908125570108,-1.1447513154757984,-0.0568909774219032,-0.0746533337665653,-0.6921562214971135,0.4845673605670563,1.0366590557774462,0.0227848101265822,0.7949367088607595,0.0
@Xanderhal,videos,316,4800.0,6987.022151898735,0.43593195085211345,0.3464832404018481,0.09647180419031849,2.4874982928831533,4100.0,192,-1.5822593343770741,0.11359038006389635,False,0.7363696710250811,0.48130816562458334,left,Xanderhal,False,114000.0,-0.1269001883503716,0.7489175677788418,-0.4820669359012588,0.0900921554207498,-0.0813280029010481,-0.3589073802480979,-0.7593392493556372,-0.3821004609698213,-0.4467835214979159,-0.0382190384212195,-0.9900976985383448,-0.573953255201923,0.0316455696202531,0.819620253164557,0.0063291139240506
@ZeihanonGeopolitics,videos,217,160000.0,199608.29493087556,0.30982508906196227,0.25208357381969293,0.0545538497056447,2.9942865660504268,143000.0,132,-1.6432185714984429,0.10033771876342132,False,0.531357999672152,0.30038289474689517,neutral,Peter Zeihan,False,969000.0,1.1374441241950015,-1.3562676383543006,-0.5169305970183444,-0.2589590585738957,0.1507926738740014,-0.9881619699637394,-1.2126834092708396,-0.5104877912135589,-0.3608490261756998,-1.1808356217679536,-1.1173670107806497,-0.280140962534035,0.0368663594470046,0.3456221198156682,0.0
@ZubyMusic,videos,139,1800.0,7175.582733812949,0.7320042146161676,0.655700888103741,0.21054615673055907,1.6691290607657736,682.0,121,-1.4986224630923495,0.13397160187560506,False,1.3654816995299583,0.806732440122065,right,Zuby,False,282000.0,-0.0966886007523086,0.7602661877725373,-0.3719272691742168,-0.3153758011734461,1.2324050958983008,-0.6993183504109035,-0.9170301004099092,-0.1047829477638893,-0.2069500935003088,-0.6276007794090058,-0.7911755266127599,-0.2854435829265194,0.0,0.5539568345323741,0.0
@aaronparnas1,videos,819,63000.0,71297.557997558,0.2599317881433625,0.21057426698885306,0.04116952975286294,2.979726924467106,47000.0,613,-5.74344463721256,9.276970406035409e-09,False,0.4362531695053587,0.2551337049689283,left,Aaron Parnas,False,826000.0,-1.1287465597502897,-0.2422097899902692,2.246933978707818,-0.5090767625298741,-0.2711631857483618,-0.2290434289497936,-0.1829806851928914,-0.2926136181633389,-0.2438145890635014,-0.4538907811111047,0.9979281882990462,-0.2926562575901615,0.0024420024420024,0.9865689865689866,0.0
@adammockler,videos,1121,269000.0,341143.6217662801,0.35703458604335403,0.2726386034276271,0.04863736918901109,2.978756852306928,291000.0,509,-3.4714939388535644,0.0005175710156573659,False,0.5976758117942561,0.2854059771520459,left,Adam Mockler,False,2220000.0,-0.2679647477738178,-0.2234983210452319,-0.3236273599218645,0.851040797842774,-0.4473492921290329,-0.3381255435683685,-0.0293686545006857,-0.3816545995529006,0.6141278574707145,-0.6336638471262204,-0.4071186994201535,-0.6085252649908575,0.0528200537153088,0.909579230080573,0.0
@aljazeeraenglish,videos,7006,21000.0,84590.33300028546,0.7576678312524019,0.6464060510488129,0.27917797559328245,2.417186398660142,209000.0,595,-0.4813476666502238,0.6302694245377272,False,1.410428107540989,0.702173438149923,left,Al Jazeera,False,18200000.0,0.0449498932753909,0.5070736085283506,-0.5512216889615502,-0.2479807861723134,0.1716016992122675,-0.5862960241848573,1.9834113398872188,-0.0001773584830973,-0.2675870586044088,-0.2235632224508319,-0.1331973271698624,0.5391849122911866,0.0112857142857142,0.3544285714285714,0.0002857142857142
@axios,videos,138,2000.0,22209.905797101448,0.8460185917882285,0.7761910650261488,0.29037833033765126,1.4790364053711116,1200.0,83,-2.0238370055252775,0.042986925274341885,False,2.0985796835080235,0.8901702647149655,neutral,Axios,False,114000.0,0.5740543053692326,-0.1902821939946935,-0.3226092047833911,0.0483864846264837,0.3421382560462697,-0.1320686251342587,0.2637447047785926,-0.300790250918626,-0.3104430082521416,-0.6042554055221161,-0.0666964853848747,-0.076751295867776,0.0364963503649635,0.1240875912408759,0.0
@bbrettcooper,videos,143,256000.0,295370.6293706294,0.2675802818328506,0.2145461432832994,0.03683886547658507,2.473730167006644,142000.0,133,-3.8607521578227573,0.00011303851793772729,False,0.46460534190344543,0.17020939901527435,right,Brett Cooper,False,1700000.0,0.3985061035233481,1.235414035325195,-0.3648865125380754,-0.0154084057561897,0.7043332812915675,-0.6037688919681528,-0.7317061040394326,-0.5166859266051124,-0.3582140929313337,-0.6816011134931844,-1.1267196695319772,0.2730511626694161,0.0419580419580419,0.5874125874125874,0.0069930069930069
@bennyjohnson,streams,168,101000.0,114851.19047619047,0.2847841779883759,0.2266390256543146,0.041979787509717544,2.814903495690131,70000.0,133,-2.6615124817285345,0.007779045670699044,False,0.502292537038126,0.2753104772839288,right,Benny Johnson,False,6100000.0,-1.8281500717477663,0.5103525404049393,0.4850331584935219,1.0838950449980165,-0.2090246926250214,0.5625137005053071,-0.7656226758891139,0.3816063680700544,-0.8849668468204183,0.0173915672670544,0.0989696530484228,-1.327315625074999,0.1011904761904761,0.8630952380952381,0.0
@bennyjohnson,videos,1508,199000.0,241248.67374005305,0.3548437829226826,0.26696591287042715,0.050373416381942974,2.9951899441434944,196000.0,773,-4.5667394292969465,4.953691565949159e-06,False,0.6045343927653849,0.29878796235067867,right,Benny Johnson,False,6100000.0,-1.2625073519296812,0.6385911478213232,0.278910930984267,1.6769177889664637,-0.4045163768295977,0.4326122790857973,-0.6532926272743018,0.2430282664632078,-0.7945155856179972,0.5440964713119129,0.0679540294007736,-1.24045322753398,0.0822281167108753,0.8892572944297082,0.0072944297082228
@breakingpoints,videos,1037,238000.0,294756.0270009643,0.3630173885604994,0.2814710366352376,0.0723020853099175,2.9935204357592475,233000.0,532,-1.8283557451278896,0.0674961785910679,False,0.594561786587269,0.3536218621745495,left,Breaking Points,False,2100000.0,-0.8105301395117745,-1.4690296785374783,-0.1695343645167962,-0.5643349432885062,-0.6896803324289178,0.0379530316422296,-0.3986064762172362,-0.1894116882130691,0.8121787357771005,-0.119099180083547,-0.4366700127738713,-0.4533821792130963,0.0106075216972034,0.8592092574734812,0.0038572806171648
@briantylercohen,videos,1082,379000.0,469513.86321626615,0.3607146977268671,0.2715929088568425,0.0598408705271902,2.9809145717340604,385000.0,537,-3.008834908998935,0.0026225157907552063,False,0.6074633958197532,0.35891446144052863,left,Brian Tyler Cohen,False,5260000.0,-0.5442002540723001,-0.4119812773366622,0.5990575903784705,-0.2822926812055724,-0.2687278348326992,-0.7682127982696337,1.4639312634205175,-0.3409815627364334,0.5424336723887572,-0.3574374795166517,0.303508472974779,-0.654368190681325,0.0064754856614246,0.9306197964847364,0.0027752081406105
@bulwarkmedia,streams,225,200000.0,221422.22222222222,0.3352190552656229,0.251184263348053,0.05387394620634284,2.895596605018956,160000.0,142,-2.727195151212197,0.006387524933528472,False,0.6054607243667747,0.2885483237536368,left,The Bulwark,False,1760000.0,0.0977080214043973,-0.3468178869167621,0.524190103556425,-0.4447091095549367,0.0017609833533318,0.8696890821900435,-0.5560882936864233,0.0188420946784911,-1.2550654710083535,-0.5357918322393825,-0.3008909785785691,-0.0289219667325408,0.0,0.6096491228070176,0.0
@bulwarkmedia,videos,960,176000.0,210097.08333333334,0.4034093406883986,0.27031154248135286,0.04626829263455585,2.7812795401438173,166000.0,516,-5.3122497098293735,1.0828008893956906e-07,False,0.7465195826895294,0.2700051215070165,left,The Bulwark,False,1760000.0,0.2006304540455525,0.7619013142744726,-0.1208642281972113,-0.1773900736148135,0.2755128984643271,0.9848393276411858,-0.8488360561247388,0.0829170355740197,-0.7600906548168156,-0.478206954806929,-0.4784676125718483,0.6260568264873021,0.0235487404162102,0.5306681270536692,0.0021905805038335
@chicksonright,streams,179,32000.0,31846.368715083798,0.07503507239147401,0.12753267257258136,0.01666520480659591,2.122194104021148,13000.0,178,-11.328641326118493,9.466170812843141e-30,False,0.1361341711140292,0.09452541847680465,right,Chicks on the Right,False,191000.0,-1.2019149540298388,-0.4120328605902679,-0.4882186160717823,-0.1994304613164293,-0.9287031985669626,1.4209665208104232,-0.3124059449180609,0.2873468954433045,-1.4265693266748378,-0.0699441848448505,1.5484692552026338,-0.0763756296254011,0.0335195530726257,0.8659217877094972,0.0055865921787709
@chicksonright,videos,475,5600.0,8620.345263157895,0.5120849944168673,0.35045610580013403,0.0774178296436533,2.908266373017424,10000.0,151,-1.3699775738157645,0.17069390229549253,False,0.949349016946356,0.3758554222067826,right,Chicks on the Right,False,191000.0,-0.4223626971302537,0.1961729048169574,-0.5022010401555072,-0.1898366750436783,-0.0382647700206988,-0.0708171690858671,-0.4034299989341619,-0.1480171250674993,-0.6784949837147131,-0.4765092439847168,-0.1688647891152858,-0.4783354894203431,0.0610526315789473,0.783157894736842,0.0084210526315789
@chinainsights-r2w,videos,278,1200.0,1920.2410071942445,0.4813008425802485,0.4036888355216203,0.13674842224166256,2.893568735741869,1900.0,86,-1.0054529461384705,0.3146787960794468,False,0.7683292721448374,0.7402957766199963,neutral,China Insights,False,350000.0,-0.4886212657595827,0.0001984331129674,-0.4450401468209464,-0.229199606096004,0.6394078099929266,-0.2213924374338361,-0.8765701459023875,0.9447035848414116,-0.590762209132741,0.2648105814358625,0.3098311541455717,-0.8488157370145534,0.0467625899280575,0.5215827338129496,0.0
@chriscuomo,videos,127,40000.0,70687.40157480315,0.5675880135470295,0.4593808828935203,0.14258184532097623,2.357441931345106,46000.0,59,-0.5991044552116999,0.5491032309097403,False,1.1267171687430682,0.6226225260006488,left,Chris Cuomo,False,652000.0,0.7230795641274509,0.4626176791865681,-0.3764171436887919,-0.0002150259995091,2.200344386652298,-0.2698477362068602,-0.6575502836215199,-0.1062935343799029,-0.3813494762199173,-0.8299820447564186,-1.1255882070482786,-0.1982763007229918,0.0336538461538461,0.4471153846153846,0.0
@clayandbuck,videos,581,1500.0,6649.185886402754,0.7732507607642278,0.7128847578042632,0.2992355773499376,1.826374614913958,1400.0,310,-1.1210654706694316,0.26225999511851006,False,1.2868065148777694,0.8727223959477669,right,Clay & Buck,False,150000.0,0.3609445380532293,-0.3334467767227256,-0.2769263735729631,-0.2946056437251583,0.0538597247179278,0.4822913337225671,-0.9261108208592376,-0.1665336393295063,-0.687808740313523,-0.0497510963062467,0.3478095962709426,0.326695597407435,0.0223752151462994,0.4320137693631669,0.0017211703958691
