creator,genre,predictor,coef_per_sd,se_hc3,p,n,r2,r2_adj,n_topic_dummies,group,organisation,clipper,subscribers
@marclamonthillnetwork,streams,F8,-0.026547149215822283,0.1308508238753459,0.8392280260359173,151,0.375943652353402,0.1930305849397439,10,left,Marc Lamont Hill,False,275000.0
@marclamonthillnetwork,streams,F9,0.00012683514694125653,0.11730386406036905,0.9991372851473963,151,0.375943652353402,0.1930305849397439,10,left,Marc Lamont Hill,False,275000.0
@marclamonthillnetwork,streams,F10,-0.04041531324124609,0.08625104391385632,0.6393715411425265,151,0.375943652353402,0.1930305849397439,10,left,Marc Lamont Hill,False,275000.0
@marclamonthillnetwork,streams,F11,0.11560588655486004,0.1468549025813296,0.4311579929595153,151,0.375943652353402,0.1930305849397439,10,left,Marc Lamont Hill,False,275000.0
@marclamonthillnetwork,streams,F12,0.050969606426079395,0.09481029091661984,0.5908561870283131,151,0.375943652353402,0.1930305849397439,10,left,Marc Lamont Hill,False,275000.0
@marclamonthillnetwork,streams,curiosity_gap,0.14872731764875702,0.08979058607415756,0.09764491872482446,151,0.375943652353402,0.1930305849397439,10,left,Marc Lamont Hill,False,275000.0
@marclamonthillnetwork,streams,outrage,0.16612150313227586,0.13561761737643507,0.22060322115644015,151,0.375943652353402,0.1930305849397439,10,left,Marc Lamont Hill,False,275000.0
@marclamonthillnetwork,streams,humor,0.022930481374506165,1.5739150022156692,0.988375973407261,151,0.375943652353402,0.1930305849397439,10,left,Marc Lamont Hill,False,275000.0
@marclamonthillnetwork,streams,n_tokens,-0.11599427381128835,0.17400729395648068,0.5050239544764085,151,0.375943652353402,0.1930305849397439,10,left,Marc Lamont Hill,False,275000.0
@marclamonthillnetwork,videos,F1,-0.11944575483509098,0.1109378952581556,0.2816186508725048,321,0.6883684270749316,0.6525362253100283,9,left,Marc Lamont Hill,False,275000.0
@marclamonthillnetwork,videos,F2,0.07785865310277434,0.07479578660269089,0.29789888445394486,321,0.6883684270749316,0.6525362253100283,9,left,Marc Lamont Hill,False,275000.0
@marclamonthillnetwork,videos,F3,-0.13512094811416647,0.08510224056210698,0.11234323891436673,321,0.6883684270749316,0.6525362253100283,9,left,Marc Lamont Hill,False,275000.0
@marclamonthillnetwork,videos,F4,0.005521569142328958,0.08326901840449515,0.9471310168147941,321,0.6883684270749316,0.6525362253100283,9,left,Marc Lamont Hill,False,275000.0
@marclamonthillnetwork,videos,F5,0.2722951850865901,0.0839357272851417,0.0011782586193038076,321,0.6883684270749316,0.6525362253100283,9,left,Marc Lamont Hill,False,275000.0
@marclamonthillnetwork,videos,F6,-0.008021873634332488,0.08348641200803783,0.9234522868847853,321,0.6883684270749316,0.6525362253100283,9,left,Marc Lamont Hill,False,275000.0
@marclamonthillnetwork,videos,F7,-0.04933970043418223,0.09633565525516802,0.6085359026111457,321,0.6883684270749316,0.6525362253100283,9,left,Marc Lamont Hill,False,275000.0
@marclamonthillnetwork,videos,F8,-0.19916900011701932,0.07888656375561141,0.01157800019296138,321,0.6883684270749316,0.6525362253100283,9,left,Marc Lamont Hill,False,275000.0
@marclamonthillnetwork,videos,F9,0.12863471988816055,0.08519803850470528,0.13108631241601085,321,0.6883684270749316,0.6525362253100283,9,left,Marc Lamont Hill,False,275000.0
@marclamonthillnetwork,videos,F10,0.12436836884677671,0.08561253876565549,0.14631020192934135,321,0.6883684270749316,0.6525362253100283,9,left,Marc Lamont Hill,False,275000.0
@marclamonthillnetwork,videos,F11,-0.018694924106764377,0.12418839789566515,0.8803411187459554,321,0.6883684270749316,0.6525362253100283,9,left,Marc Lamont Hill,False,275000.0
@marclamonthillnetwork,videos,F12,-0.18652536976921477,0.08865263372787198,0.03537822226815257,321,0.6883684270749316,0.6525362253100283,9,left,Marc Lamont Hill,False,275000.0
@marclamonthillnetwork,videos,curiosity_gap,0.0038852275328608854,0.11193913912927819,0.972312269028174,321,0.6883684270749316,0.6525362253100283,9,left,Marc Lamont Hill,False,275000.0
@marclamonthillnetwork,videos,outrage,-0.1066242350759517,0.07779512712945032,0.17050676415784538,321,0.6883684270749316,0.6525362253100283,9,left,Marc Lamont Hill,False,275000.0
@marclamonthillnetwork,videos,humor,0.14982498903991076,0.060628779417774836,0.013466576758731159,321,0.6883684270749316,0.6525362253100283,9,left,Marc Lamont Hill,False,275000.0
@marclamonthillnetwork,videos,n_tokens,0.15233106947102582,0.09574431250953097,0.11160518440940087,321,0.6883684270749316,0.6525362253100283,9,left,Marc Lamont Hill,False,275000.0
@markets,videos,F1,-0.09372986899218083,0.0172528269771194,5.549982360014386e-08,7974,0.1427605511337785,0.12598847496030896,129,neutral,Bloomberg,False,3270000.0
@markets,videos,F2,0.02735991643123221,0.01507241230696751,0.06948835270774605,7974,0.1427605511337785,0.12598847496030896,129,neutral,Bloomberg,False,3270000.0
@markets,videos,F3,-0.10323711711376349,0.015539579561726953,3.0633114472048145e-11,7974,0.1427605511337785,0.12598847496030896,129,neutral,Bloomberg,False,3270000.0
@markets,videos,F4,0.07201449123736822,0.01635683838936941,1.0690475682720572e-05,7974,0.1427605511337785,0.12598847496030896,129,neutral,Bloomberg,False,3270000.0
@markets,videos,F5,0.13928233690053354,0.018497277088393216,5.07857115328384e-14,7974,0.1427605511337785,0.12598847496030896,129,neutral,Bloomberg,False,3270000.0
@markets,videos,F6,0.035265708004220415,0.014790378120133778,0.01710847281400044,7974,0.1427605511337785,0.12598847496030896,129,neutral,Bloomberg,False,3270000.0
@markets,videos,F7,0.012415369919424019,0.01639450830049775,0.4488771370017599,7974,0.1427605511337785,0.12598847496030896,129,neutral,Bloomberg,False,3270000.0
@markets,videos,F8,0.025456476483970834,0.014044930419890224,0.0699085332004216,7974,0.1427605511337785,0.12598847496030896,129,neutral,Bloomberg,False,3270000.0
@markets,videos,F9,0.015511883254261838,0.017474503954084952,0.37470934809825907,7974,0.1427605511337785,0.12598847496030896,129,neutral,Bloomberg,False,3270000.0
@markets,videos,F10,0.0013693230218044389,0.014577511561644777,0.9251616368668367,7974,0.1427605511337785,0.12598847496030896,129,neutral,Bloomberg,False,3270000.0
@markets,videos,F11,0.04302833234962805,0.018777174122330504,0.021933164809554925,7974,0.1427605511337785,0.12598847496030896,129,neutral,Bloomberg,False,3270000.0
@markets,videos,F12,-0.04605654441316707,0.017309789592936803,0.007797322031967441,7974,0.1427605511337785,0.12598847496030896,129,neutral,Bloomberg,False,3270000.0
@markets,videos,curiosity_gap,-0.009090785458405054,0.013000501262650094,0.48438691914821663,7974,0.1427605511337785,0.12598847496030896,129,neutral,Bloomberg,False,3270000.0
@markets,videos,outrage,0.07960578108398746,0.014272493658070122,2.4390669382743964e-08,7974,0.1427605511337785,0.12598847496030896,129,neutral,Bloomberg,False,3270000.0
@markets,videos,humor,0.008606129567882483,0.002299591238386547,0.00018222712317623996,7974,0.1427605511337785,0.12598847496030896,129,neutral,Bloomberg,False,3270000.0
@markets,videos,n_tokens,-0.05609701508730186,0.020269126139478656,0.0056469165834665035,7974,0.1427605511337785,0.12598847496030896,129,neutral,Bloomberg,False,3270000.0
@marklevinshow,videos,F1,-0.030731053406226616,0.07865834824561907,0.6960261721448149,505,0.19045226822042105,0.1052367175067811,25,right,Mark Levin,False,103000.0
@marklevinshow,videos,F2,0.011151096183354664,0.06145559105392692,0.8560146416469503,505,0.19045226822042105,0.1052367175067811,25,right,Mark Levin,False,103000.0
@marklevinshow,videos,F3,-0.007918381457623469,0.052915648062137194,0.8810473973200468,505,0.19045226822042105,0.1052367175067811,25,right,Mark Levin,False,103000.0
@marklevinshow,videos,F4,0.023749357117957337,0.052030808281070894,0.6480678731959617,505,0.19045226822042105,0.1052367175067811,25,right,Mark Levin,False,103000.0
@marklevinshow,videos,F5,0.03465719919674731,0.04009164947333532,0.38734110843614233,505,0.19045226822042105,0.1052367175067811,25,right,Mark Levin,False,103000.0
@marklevinshow,videos,F6,-0.01238083960505032,0.05196777686817124,0.811694410704519,505,0.19045226822042105,0.1052367175067811,25,right,Mark Levin,False,103000.0
@marklevinshow,videos,F7,-0.014734217468343358,0.050123963151572325,0.7687918646880182,505,0.19045226822042105,0.1052367175067811,25,right,Mark Levin,False,103000.0
@marklevinshow,videos,F8,-0.008508972528721875,0.045238115500493725,0.8508037540750171,505,0.19045226822042105,0.1052367175067811,25,right,Mark Levin,False,103000.0
@marklevinshow,videos,F9,0.03843307177254657,0.06570954675682948,0.558619483093971,505,0.19045226822042105,0.1052367175067811,25,right,Mark Levin,False,103000.0
@marklevinshow,videos,F10,-0.09181076994479104,0.050511911153588954,0.06912432196815618,505,0.19045226822042105,0.1052367175067811,25,right,Mark Levin,False,103000.0
@marklevinshow,videos,F11,0.08188384936473783,0.06432852792477001,0.20305316421554376,505,0.19045226822042105,0.1052367175067811,25,right,Mark Levin,False,103000.0
@marklevinshow,videos,F12,0.027449443271655466,0.05804588397727676,0.6362901208243177,505,0.19045226822042105,0.1052367175067811,25,right,Mark Levin,False,103000.0
@marklevinshow,videos,curiosity_gap,-0.017759635245869543,0.10511864354371779,0.8658371642382605,505,0.19045226822042105,0.1052367175067811,25,right,Mark Levin,False,103000.0
@marklevinshow,videos,outrage,0.07227253898817831,0.05123592113310187,0.1583674940133981,505,0.19045226822042105,0.1052367175067811,25,right,Mark Levin,False,103000.0
@marklevinshow,videos,n_tokens,-0.031181033250980636,0.06821921952668285,0.6476199467263996,505,0.19045226822042105,0.1052367175067811,25,right,Mark Levin,False,103000.0
@morebridgetphetasy,videos,F1,-0.05102506890180136,0.12441120067449546,0.6817087993798083,206,0.39154472759221803,0.25309382728386043,14,right,Bridget Phetasy,False,13100.0
@morebridgetphetasy,videos,F2,0.051185238722725596,0.1038518671873794,0.6221060181212885,206,0.39154472759221803,0.25309382728386043,14,right,Bridget Phetasy,False,13100.0
@morebridgetphetasy,videos,F3,-0.15354925335125277,0.09351299361433092,0.10058797001569228,206,0.39154472759221803,0.25309382728386043,14,right,Bridget Phetasy,False,13100.0
@morebridgetphetasy,videos,F4,0.05161370810253718,0.1141606173341529,0.6511862605920378,206,0.39154472759221803,0.25309382728386043,14,right,Bridget Phetasy,False,13100.0
@morebridgetphetasy,videos,F5,0.005541820366870787,0.14791515654307874,0.9701132814669948,206,0.39154472759221803,0.25309382728386043,14,right,Bridget Phetasy,False,13100.0
@morebridgetphetasy,videos,F6,0.2004092398383788,0.1161341511792179,0.08440676840331585,206,0.39154472759221803,0.25309382728386043,14,right,Bridget Phetasy,False,13100.0
@morebridgetphetasy,videos,F7,-0.12189397847300032,0.13083840527320764,0.35152384226936717,206,0.39154472759221803,0.25309382728386043,14,right,Bridget Phetasy,False,13100.0
@morebridgetphetasy,videos,F8,0.29778738029978413,0.1672708163347089,0.07503162383547902,206,0.39154472759221803,0.25309382728386043,14,right,Bridget Phetasy,False,13100.0
@morebridgetphetasy,videos,F9,-0.19474228053954284,0.12539404960205652,0.12041299629368293,206,0.39154472759221803,0.25309382728386043,14,right,Bridget Phetasy,False,13100.0
@morebridgetphetasy,videos,F10,-0.044548405501055266,0.12081929125721702,0.7123369553441895,206,0.39154472759221803,0.25309382728386043,14,right,Bridget Phetasy,False,13100.0
@morebridgetphetasy,videos,F11,0.18467958849783905,0.12349205963827631,0.1347898848613235,206,0.39154472759221803,0.25309382728386043,14,right,Bridget Phetasy,False,13100.0
@morebridgetphetasy,videos,F12,-0.1392317625204038,0.11448429122135857,0.22392215846502284,206,0.39154472759221803,0.25309382728386043,14,right,Bridget Phetasy,False,13100.0
@morebridgetphetasy,videos,curiosity_gap,-0.02889401154369436,0.1413320883115852,0.8380092356858926,206,0.39154472759221803,0.25309382728386043,14,right,Bridget Phetasy,False,13100.0
@morebridgetphetasy,videos,outrage,0.062099054415268196,0.10585727425095301,0.5574522195084235,206,0.39154472759221803,0.25309382728386043,14,right,Bridget Phetasy,False,13100.0
@morebridgetphetasy,videos,humor,-0.13128758048086905,1.434408234072755,0.9270735774980667,206,0.39154472759221803,0.25309382728386043,14,right,Bridget Phetasy,False,13100.0
@morebridgetphetasy,videos,n_tokens,0.1821224832669724,0.15891580435267494,0.2517822080797808,206,0.39154472759221803,0.25309382728386043,14,right,Bridget Phetasy,False,13100.0
@msnow,streams,F1,-0.10367605523304341,0.07926256374478545,0.1908706482582756,325,0.3375403770108567,0.22513748069139916,24,left,MS NOW,False,9980000.0
@msnow,streams,F2,0.09210261406942821,0.06326002271629756,0.14541000830104134,325,0.3375403770108567,0.22513748069139916,24,left,MS NOW,False,9980000.0
@msnow,streams,F3,-0.021724357025507984,0.08972170518273616,0.808679082873043,325,0.3375403770108567,0.22513748069139916,24,left,MS NOW,False,9980000.0
@msnow,streams,F4,-0.03691003515286115,0.07877635059309294,0.639396986117848,325,0.3375403770108567,0.22513748069139916,24,left,MS NOW,False,9980000.0
@msnow,streams,F5,0.02978388514999486,0.07947196028247082,0.707829855912286,325,0.3375403770108567,0.22513748069139916,24,left,MS NOW,False,9980000.0
@msnow,streams,F6,-0.09004035208803901,0.07109278038130101,0.20532735675942726,325,0.3375403770108567,0.22513748069139916,24,left,MS NOW,False,9980000.0
@msnow,streams,F7,-0.08487959059320124,0.07527941457381722,0.2595196298197143,325,0.3375403770108567,0.22513748069139916,24,left,MS NOW,False,9980000.0
@msnow,streams,F8,-0.1840909185441154,0.05846902003440022,0.0016409911359655564,325,0.3375403770108567,0.22513748069139916,24,left,MS NOW,False,9980000.0
@msnow,streams,F9,0.04700614368758538,0.06103068721337237,0.4411782669239618,325,0.3375403770108567,0.22513748069139916,24,left,MS NOW,False,9980000.0
@msnow,streams,F10,-0.10801286578068622,0.05155508832400739,0.03616244833147072,325,0.3375403770108567,0.22513748069139916,24,left,MS NOW,False,9980000.0
@msnow,streams,F11,-0.01690601379707135,0.07946069784103302,0.8315145993851826,325,0.3375403770108567,0.22513748069139916,24,left,MS NOW,False,9980000.0
@msnow,streams,F12,-0.034399735651833546,0.06327122399131901,0.5866569483822703,325,0.3375403770108567,0.22513748069139916,24,left,MS NOW,False,9980000.0
@msnow,streams,curiosity_gap,0.02306776287834797,0.06145820330411372,0.7074071270469167,325,0.3375403770108567,0.22513748069139916,24,left,MS NOW,False,9980000.0
@msnow,streams,outrage,0.02767592017347012,0.07181146042002083,0.6999433176740777,325,0.3375403770108567,0.22513748069139916,24,left,MS NOW,False,9980000.0
@msnow,streams,n_tokens,0.05905733406799925,0.07310758171150701,0.4191976168355974,325,0.3375403770108567,0.22513748069139916,24,left,MS NOW,False,9980000.0
@msnow,videos,F1,-0.13277254464059446,0.017067224314058608,7.28767503018303e-15,9879,0.2567520611784073,0.24092192517786482,182,left,MS NOW,False,9980000.0
@msnow,videos,F2,-0.012415174047295762,0.013152818085271911,0.3452118519566587,9879,0.2567520611784073,0.24092192517786482,182,left,MS NOW,False,9980000.0
@msnow,videos,F3,0.03234311113525817,0.012903168668912187,0.012189780825073836,9879,0.2567520611784073,0.24092192517786482,182,left,MS NOW,False,9980000.0
@msnow,videos,F4,-0.03553397729177297,0.01376832645913452,0.009855756170770943,9879,0.2567520611784073,0.24092192517786482,182,left,MS NOW,False,9980000.0
@msnow,videos,F5,-0.018186283619045382,0.012058711819205063,0.13151746936324588,9879,0.2567520611784073,0.24092192517786482,182,left,MS NOW,False,9980000.0
@msnow,videos,F6,0.05114835520669998,0.01472131353082947,0.0005119163491806304,9879,0.2567520611784073,0.24092192517786482,182,left,MS NOW,False,9980000.0
@msnow,videos,F7,-0.028779644554567746,0.016136435965697204,0.07450181338986908,9879,0.2567520611784073,0.24092192517786482,182,left,MS NOW,False,9980000.0
@msnow,videos,F8,-0.0159456541772711,0.01296468805683023,0.21872345194485476,9879,0.2567520611784073,0.24092192517786482,182,left,MS NOW,False,9980000.0
@msnow,videos,F9,0.05606065463540534,0.014415765300460036,0.00010072305434089943,9879,0.2567520611784073,0.24092192517786482,182,left,MS NOW,False,9980000.0
@msnow,videos,F10,-0.1027896038817028,0.014624333610889363,2.085125982111812e-12,9879,0.2567520611784073,0.24092192517786482,182,left,MS NOW,False,9980000.0
@msnow,videos,F11,0.042603509111978397,0.01875671976283567,0.023124400130979775,9879,0.2567520611784073,0.24092192517786482,182,left,MS NOW,False,9980000.0
@msnow,videos,F12,-0.059763205720577015,0.014442545321841948,3.50351320405509e-05,9879,0.2567520611784073,0.24092192517786482,182,left,MS NOW,False,9980000.0
@msnow,videos,curiosity_gap,-0.0017820684752126491,0.011007648997850403,0.8713896033463009,9879,0.2567520611784073,0.24092192517786482,182,left,MS NOW,False,9980000.0
@msnow,videos,outrage,0.17537468619119562,0.013595629065868049,4.539493037979581e-38,9879,0.2567520611784073,0.24092192517786482,182,left,MS NOW,False,9980000.0
@msnow,videos,humor,-0.017476548000940076,0.015164145942600283,0.24911919590281628,9879,0.2567520611784073,0.24092192517786482,182,left,MS NOW,False,9980000.0
@msnow,videos,n_tokens,0.09317989491038595,0.017467939514115287,9.589371348993964e-08,9879,0.2567520611784073,0.24092192517786482,182,left,MS NOW,False,9980000.0
@nationalreview,videos,F1,0.12269615041546303,0.11974925282391657,0.3055477625948332,191,0.2160517436738969,0.05127281081554402,9,right,National Review,False,116000.0
@nationalreview,videos,F2,0.07780728235860335,0.08802122618125864,0.3767175652168889,191,0.2160517436738969,0.05127281081554402,9,right,National Review,False,116000.0
@nationalreview,videos,F3,-0.009840944507599203,0.10653853628594091,0.9264042238454147,191,0.2160517436738969,0.05127281081554402,9,right,National Review,False,116000.0
@nationalreview,videos,F4,0.17534711908579603,0.08723622717657288,0.04442839549597043,191,0.2160517436738969,0.05127281081554402,9,right,National Review,False,116000.0
@nationalreview,videos,F5,0.16110393754867314,0.10483298940447783,0.12435023958124893,191,0.2160517436738969,0.05127281081554402,9,right,National Review,False,116000.0
@nationalreview,videos,F6,-0.01203026744038721,0.08984167744468795,0.8934775413627627,191,0.2160517436738969,0.05127281081554402,9,right,National Review,False,116000.0
@nationalreview,videos,F7,-0.07534255665314471,0.10106645985008944,0.45598439470376095,191,0.2160517436738969,0.05127281081554402,9,right,National Review,False,116000.0
@nationalreview,videos,F8,-0.030490702361857608,0.08405452388703201,0.7167923225336299,191,0.2160517436738969,0.05127281081554402,9,right,National Review,False,116000.0
@nationalreview,videos,F9,-0.03370466006981415,0.0933180492443169,0.7179645153081657,191,0.2160517436738969,0.05127281081554402,9,right,National Review,False,116000.0
@nationalreview,videos,F10,-0.052059138059655286,0.09488272675623524,0.5832331503384574,191,0.2160517436738969,0.05127281081554402,9,right,National Review,False,116000.0
@nationalreview,videos,F11,-0.12118038097288575,0.11893610219012567,0.3082648693165637,191,0.2160517436738969,0.05127281081554402,9,right,National Review,False,116000.0
@nationalreview,videos,F12,-0.23781070575435004,0.0976987306691329,0.014927930548422631,191,0.2160517436738969,0.05127281081554402,9,right,National Review,False,116000.0
@nationalreview,videos,curiosity_gap,-0.1754192941310777,0.061030814712069496,0.004049572607652625,191,0.2160517436738969,0.05127281081554402,9,right,National Review,False,116000.0
@nationalreview,videos,outrage,0.0025661020824250536,0.08268059918011131,0.9752405691537533,191,0.2160517436738969,0.05127281081554402,9,right,National Review,False,116000.0
@nationalreview,videos,humor,-0.058437542560365485,0.69540194358451,0.9330292441994079,191,0.2160517436738969,0.05127281081554402,9,right,National Review,False,116000.0
@nationalreview,videos,n_tokens,0.03962653290226692,0.10891378044876474,0.7159819957780775,191,0.2160517436738969,0.05127281081554402,9,right,National Review,False,116000.0
@nousnetwork,videos,F1,0.020005168904245085,0.20381364257814574,0.9218098348179702,156,0.34379419903802977,0.1991189043377528,5,left,nous,False,88500.0
@nousnetwork,videos,F2,0.2039932912806184,0.15657516131845822,0.19262741103702197,156,0.34379419903802977,0.1991189043377528,5,left,nous,False,88500.0
@nousnetwork,videos,F3,-0.12712830876893488,0.1663526461613486,0.44474227642655995,156,0.34379419903802977,0.1991189043377528,5,left,nous,False,88500.0
@nousnetwork,videos,F4,-0.09381114276341679,0.1839070578176387,0.6099808240262574,156,0.34379419903802977,0.1991189043377528,5,left,nous,False,88500.0
@nousnetwork,videos,F5,-0.033024484706450585,0.17890098591085032,0.8535455802016474,156,0.34379419903802977,0.1991189043377528,5,left,nous,False,88500.0
@nousnetwork,videos,F6,-0.04989407477881258,0.15856427066361325,0.7530186620282386,156,0.34379419903802977,0.1991189043377528,5,left,nous,False,88500.0
@nousnetwork,videos,F7,-0.07947042759491707,0.19669769280909158,0.6861956727583598,156,0.34379419903802977,0.1991189043377528,5,left,nous,False,88500.0
@nousnetwork,videos,F8,-0.1973136558327473,0.11574177125041456,0.0882364316867596,156,0.34379419903802977,0.1991189043377528,5,left,nous,False,88500.0
@nousnetwork,videos,F9,0.13199619935408213,0.16003179128150138,0.4094781286917243,156,0.34379419903802977,0.1991189043377528,5,left,nous,False,88500.0
@nousnetwork,videos,F10,0.11467905395116201,0.13885051817383826,0.4088509699246813,156,0.34379419903802977,0.1991189043377528,5,left,nous,False,88500.0
@nousnetwork,videos,F11,-0.08505871237633308,0.1948278239754302,0.6624130620605357,156,0.34379419903802977,0.1991189043377528,5,left,nous,False,88500.0
@nousnetwork,videos,F12,0.011647452984363593,0.16559601549329397,0.943925789143334,156,0.34379419903802977,0.1991189043377528,5,left,nous,False,88500.0
@nousnetwork,videos,curiosity_gap,-0.05335367398013524,0.11458027209796984,0.6414699818113325,156,0.34379419903802977,0.1991189043377528,5,left,nous,False,88500.0
@nousnetwork,videos,outrage,0.22142636739149252,0.1693411064312872,0.1910171600090096,156,0.34379419903802977,0.1991189043377528,5,left,nous,False,88500.0
@nousnetwork,videos,n_tokens,0.5018039377471408,0.16791096018990292,0.002803393915517011,156,0.34379419903802977,0.1991189043377528,5,left,nous,False,88500.0
@nypost,streams,F1,-0.08927708302065884,0.21727409381290355,0.6811487045859298,110,0.43102323387124486,0.2527895480959722,3,right,New York Post,False,2560000.0
@nypost,streams,F2,0.19212489669385296,0.19408039481069222,0.3222111268569099,110,0.43102323387124486,0.2527895480959722,3,right,New York Post,False,2560000.0
@nypost,streams,F3,0.04157621655429766,0.23628217665555568,0.8603253516490127,110,0.43102323387124486,0.2527895480959722,3,right,New York Post,False,2560000.0
@nypost,streams,F4,0.23770175506905733,0.23668233988083565,0.31523061107080397,110,0.43102323387124486,0.2527895480959722,3,right,New York Post,False,2560000.0
@nypost,streams,F5,0.26881528918575964,0.25682760740117977,0.29524904296751986,110,0.43102323387124486,0.2527895480959722,3,right,New York Post,False,2560000.0
@nypost,streams,F6,-0.020140352973554043,0.1876895409362026,0.9145456368117215,110,0.43102323387124486,0.2527895480959722,3,right,New York Post,False,2560000.0
@nypost,streams,F7,-0.09159619285731202,0.17627972161226,0.603337456699264,110,0.43102323387124486,0.2527895480959722,3,right,New York Post,False,2560000.0
@nypost,streams,F8,0.4558923417699754,0.29337966762929746,0.12020040344398349,110,0.43102323387124486,0.2527895480959722,3,right,New York Post,False,2560000.0
@nypost,streams,F9,-0.06291798924101089,0.1780214364107463,0.7237666332966932,110,0.43102323387124486,0.2527895480959722,3,right,New York Post,False,2560000.0
@nypost,streams,F10,0.11614696872334451,0.25230046273144807,0.645263735501435,110,0.43102323387124486,0.2527895480959722,3,right,New York Post,False,2560000.0
@nypost,streams,F11,0.2029795638173688,0.24321103367938565,0.4039530704587687,110,0.43102323387124486,0.2527895480959722,3,right,New York Post,False,2560000.0
@nypost,streams,F12,0.059172512609604655,0.2422820467692087,0.8070527950297863,110,0.43102323387124486,0.2527895480959722,3,right,New York Post,False,2560000.0
@nypost,streams,curiosity_gap,-0.3690827891145456,0.13808305187635164,0.007519768967738628,110,0.43102323387124486,0.2527895480959722,3,right,New York Post,False,2560000.0
@nypost,streams,outrage,0.24098878269264906,0.21750152039318116,0.2678675779893044,110,0.43102323387124486,0.2527895480959722,3,right,New York Post,False,2560000.0
@nypost,streams,n_tokens,-0.003285549236352381,0.3409597399472844,0.9923115601851712,110,0.43102323387124486,0.2527895480959722,3,right,New York Post,False,2560000.0
@nypost,videos,F1,-0.00795550419330528,0.027230046458866244,0.7701650284538123,6304,0.10706339706230916,0.0778011783850131,176,right,New York Post,False,2560000.0
@nypost,videos,F2,0.022740298831347365,0.02126928015124311,0.2849968323511356,6304,0.10706339706230916,0.0778011783850131,176,right,New York Post,False,2560000.0
@nypost,videos,F3,0.0068565072078153435,0.020746318690232843,0.7410276956365441,6304,0.10706339706230916,0.0778011783850131,176,right,New York Post,False,2560000.0
@nypost,videos,F4,0.04116045131409941,0.022614303644489152,0.06874271888285291,6304,0.10706339706230916,0.0778011783850131,176,right,New York Post,False,2560000.0
@nypost,videos,F5,0.05162506613343205,0.02191674572539367,0.018497407270940514,6304,0.10706339706230916,0.0778011783850131,176,right,New York Post,False,2560000.0
@nypost,videos,F6,-0.025165805871679003,0.021059389977279287,0.23209009409846693,6304,0.10706339706230916,0.0778011783850131,176,right,New York Post,False,2560000.0
@nypost,videos,F7,-0.025421611482873745,0.020554046385198393,0.2161547132539693,6304,0.10706339706230916,0.0778011783850131,176,right,New York Post,False,2560000.0
@nypost,videos,F8,0.013698220869228294,0.02195888498053004,0.5327509109995965,6304,0.10706339706230916,0.0778011783850131,176,right,New York Post,False,2560000.0
@nypost,videos,F9,-0.024793115017084838,0.023086204456795545,0.2828511932257688,6304,0.10706339706230916,0.0778011783850131,176,right,New York Post,False,2560000.0
@nypost,videos,F10,-0.06814034538981349,0.02199861329215761,0.0019517115033950375,6304,0.10706339706230916,0.0778011783850131,176,right,New York Post,False,2560000.0
@nypost,videos,F11,0.020171270146583875,0.02645060616354642,0.44570113010919254,6304,0.10706339706230916,0.0778011783850131,176,right,New York Post,False,2560000.0
@nypost,videos,F12,-0.09248213070059028,0.022044629346263268,2.726035441076273e-05,6304,0.10706339706230916,0.0778011783850131,176,right,New York Post,False,2560000.0
@nypost,videos,curiosity_gap,-6.443093057552363e-05,0.01951635862680966,0.9973658840594638,6304,0.10706339706230916,0.0778011783850131,176,right,New York Post,False,2560000.0
@nypost,videos,outrage,0.12284315623324513,0.02084145175943249,3.765587776791391e-09,6304,0.10706339706230916,0.0778011783850131,176,right,New York Post,False,2560000.0
@nypost,videos,humor,0.016671149727706246,0.022270418643272373,0.4541114802924884,6304,0.10706339706230916,0.0778011783850131,176,right,New York Post,False,2560000.0
@nypost,videos,n_tokens,0.06491784864602837,0.024337792475141694,0.00764479148520227,6304,0.10706339706230916,0.0778011783850131,176,right,New York Post,False,2560000.0
@oann,streams,F1,0.13621191851725886,0.06656367384308226,0.04072291577537045,309,0.3742157993669758,0.288776628062836,13,right,OAN,False,1420000.0
@oann,streams,F2,0.05756008772834342,0.07340635686722963,0.43296414463518484,309,0.3742157993669758,0.288776628062836,13,right,OAN,False,1420000.0
@oann,streams,F3,-0.22050879658156064,0.12154527536742041,0.0696452206908394,309,0.3742157993669758,0.288776628062836,13,right,OAN,False,1420000.0
@oann,streams,F4,0.06633960672260017,0.07810388282648956,0.39567179611257675,309,0.3742157993669758,0.288776628062836,13,right,OAN,False,1420000.0
@oann,streams,F5,-0.15161296503284993,0.04977531602705992,0.0023194886444064173,309,0.3742157993669758,0.288776628062836,13,right,OAN,False,1420000.0
@oann,streams,F6,-0.06431408947451021,0.06626463040795412,0.3317652543346049,309,0.3742157993669758,0.288776628062836,13,right,OAN,False,1420000.0
@oann,streams,F7,-0.07018049052507308,0.07922890060790806,0.3757285045724188,309,0.3742157993669758,0.288776628062836,13,right,OAN,False,1420000.0
@oann,streams,F8,-0.06686274853330554,0.0458885599112952,0.1450976326799319,309,0.3742157993669758,0.288776628062836,13,right,OAN,False,1420000.0
@oann,streams,F9,0.06327225127574304,0.10398931911375495,0.5428893766401,309,0.3742157993669758,0.288776628062836,13,right,OAN,False,1420000.0
