left_creator,right_creator,distance,distance_percentile_all_pairs
@Xanderhal,@MrTariqNasheed,2.1778128114611497,4.150793650793651
@podsaveamerica,@nypost,2.1780418036772016,4.154761904761905
@therationalnational,@chicksonright,2.1783081795556662,4.158730158730159
@TheDonLemonShow,@nypost,2.1788182147933024,4.170634920634921
@TheLincolnProject,@RealDanBongino,2.180004184234979,4.178571428571429
@thomhartmann,@RufoandLomez,2.180261499587089,4.186507936507936
@BadEmpanadaLive,@StevenCrowder,2.1811055096280594,4.2023809523809526
@TheSerfTimes,@fightbackpodcast,2.1815630809890423,4.2103174603174605
@TheSerfTimes,@JesseKellyDC,2.1820449264370914,4.214285714285714
@lovettorleaveitpodcast,@MyronGainesX,2.1821301467580083,4.218253968253968
@DropSiteNews,@RufoandLomez,2.1822219069883277,4.222222222222222
@therationalnational,@RealDanBongino,2.183708153318336,4.238095238095238
@DueDissidence,@RobertGouveiaEsq,2.184826389108872,4.242063492063492
@TheJoyReidShow,@GrahamAllen,2.184830383422168,4.246031746031746
@Vaush,@StevenCrowder,2.18572074309407,4.253968253968254
@TheMajorityReport,@RealDanBongino,2.1858773309396597,4.257936507936508
@SecularTalk,@TheOfficerTatum,2.1876483820701753,4.265873015873016
@RestPoliticsUS,@ColemanHughesOfficial,2.1876641869295685,4.26984126984127
@TheDonLemonShow,@AlexStein99,2.188769774119885,4.2896825396825395
@TheMichaelCohenShow,@AlexStein99,2.1890134996080133,4.301587301587301
@PTLRadioShow,@RealAmericasVoice,2.1892603530844363,4.305555555555555
@Xanderhal,@bbrettcooper,2.189980213303897,4.309523809523809
@chriscuomo,@BenShapiro,2.193432622075269,4.325396825396825
@TheMichaelCohenShow,@MrTariqNasheed,2.19600816349138,4.349206349206349
@destiny,@StevenCrowder,2.19700139013432,4.365079365079365
@OwenReport,@RileyGaines,2.1974662690882396,4.376984126984127
@EzraKleinShow,@RufoandLomez,2.1992910705980764,4.380952380952381
@TheMichaelCohenShow,@morebridgetphetasy,2.1995387831171893,4.388888888888888
@FarronBalanced,@MichaelKnowles,2.2017167079888953,4.412698412698413
@TheMichaelCohenShow,@JesseKellyDC,2.2020725762486735,4.416666666666667
@GlennKirschner2,@MLChristiansen,2.2025541124148837,4.428571428571428
@BadEmpanadaLive,@SaltyCracker,2.2031428319690933,4.440476190476191
@FarronBalanced,@Styxhexenhammer666,2.2036217427280707,4.448412698412699
@OwenJonesTalks,@GrahamAllen,2.205012865811209,4.472222222222221
@TheDonLemonShow,@lizwheeler,2.2050931296304537,4.476190476190476
https://rumble.com/c/GGreenwald,@JillianMichaels,2.2053052570348757,4.48015873015873
@underthedesknews,@clayandbuck,2.2069980925157586,4.488095238095238
@Xanderhal,@JesseKellyDC,2.2084053469925142,4.496031746031746
@SMN,@glennbeck,2.20875856992357,4.503968253968254
@TheDonLemonShow,@DarkHorsePod,2.2102172135332543,4.515873015873016
@GlennKirschner2,@oann,2.211021286543091,4.523809523809524
@underthedesknews,@lizwheeler,2.2121285679211673,4.5396825396825395
@TheMajorityReport,@RileyGaines,2.2121708970024425,4.5436507936507935
@NovaraMedia,@lizwheeler,2.2152365422649343,4.567460317460317
@TheDonLemonShow,@RufoandLomez,2.216006175146135,4.575396825396825
@thomhartmann,@JustPearlyThings,2.216119204046128,4.57936507936508
@bulwarkmedia,@clayandbuck,2.2218835273394792,4.59920634920635
@Forthepeoplepodcast305,@oann,2.2224373514006563,4.607142857142857
@RestPoliticsUS,@theisabelbrown,2.2250816849667157,4.6269841269841265
@DropSiteNews,@AnthonyBrianLogan,2.225619275272488,4.634920634920634
@Xanderhal,@JustPearlyThings,2.2257764688985358,4.642857142857143
@SMN,@AlexStein99,2.22716428142645,4.65079365079365
@podsaveamerica,@clayandbuck,2.227382394902365,4.654761904761904
@LeejaMiller,@ZubyMusic,2.22751714948522,4.658730158730159
@DropSiteNews,@RileyGaines,2.227785948583584,4.662698412698413
@podsaveamerica,@AnthonyBrianLogan,2.229949041640092,4.678571428571429
@TheDonLemonShow,@chicksonright,2.233743415051312,4.686507936507937
@SMN,@MichaelKnowles,2.237973206473931,4.734126984126984
@Vaush,@TheAmalaEkpunobi,2.238598961357539,4.738095238095238
@Forthepeoplepodcast305,@lizwheeler,2.241058462311659,4.75
@LeejaMiller,@morebridgetphetasy,2.2433658108920467,4.761904761904762
@DueDissidence,@AnthonyBrianLogan,2.244825826791373,4.777777777777778
@SMN,@StevenCrowder,2.246291860719889,4.7896825396825395
@GlennKirschner2,@lizwheeler,2.24710550078166,4.7936507936507935
@franifio,@AndrewKlavan,2.2493478437858045,4.809523809523809
@TheRealTabithaSpeaks,@morebridgetphetasy,2.2494403881864273,4.813492063492063
@SabbySabs,@ActualJusticeWarrior,2.2507449123997674,4.821428571428572
@PTLRadioShow,@OfficialSaharTV,2.251107215993366,4.829365079365079
@NovaraMedia,@MrTariqNasheed,2.2520981924039107,4.837301587301587
@TheMajorityReport,@lizwheeler,2.256453671542248,4.8690476190476195
@breakingpoints,@RobertGouveiaEsq,2.25844006575337,4.888888888888889
@nytimes,@nationalreview,2.258633165569081,4.896825396825396
@therationalnational,@AlexStein99,2.259111253998319,4.904761904761905
@podsaveamerica,@TheAdamCarollaShow1,2.2592762088330116,4.908730158730159
@LegalEagle,@TheAmalaEkpunobi,2.260280223642713,4.924603174603175
@LegalEagle,@chicksonright,2.2606226189162375,4.928571428571429
@BreakThroughNews,@RedactedNews,2.2612480261340004,4.936507936507936
@TheMichaelCohenShow,@MyronGainesX,2.261472907969055,4.944444444444445
@OwenReport,@ThePodcastoftheLotusEaters,2.261732011146236,4.9563492063492065
@podsaveamerica,@DarkHorsePod,2.2619542219880997,4.9603174603174605
@Xanderhal,@JillianMichaels,2.262058315369198,4.964285714285714
@NYTPodcasts,@JillianMichaels,2.262316798836394,4.968253968253968
@DylanBurnsLIVE,@lizwheeler,2.263035366087216,4.976190476190476
@BadEmpanadaLive,@RileyGaines,2.263066421427466,4.98015873015873
@SMN,@winston_marshall,2.2632447062456986,4.984126984126984
@destiny,@XAVIAER,2.263377452586105,4.992063492063492
@LegalAFMTN,https://rumble.com/c/nickjfuentes,2.263497343289919,4.996031746031746
@GlennKirschner2,@winston_marshall,2.264044070582377,5.0
@NovaraMedia,@StevenCrowder,2.2655801468121797,5.011904761904762
@DropSiteNews,@BenShapiro,2.266100716800048,5.027777777777778
@Vaush,@BenShapiro,2.266436079375713,5.031746031746032
@DemocracyDocket,@RileyGaines,2.2673899435975775,5.0396825396825395
@TheRealTabithaSpeaks,@RileyGaines,2.269234648931295,5.063492063492063
@judgingfreedom,@RubinReport,2.269405357106816,5.067460317460318
@FarronBalanced,@JustPearlyThings,2.2708849812390612,5.083333333333333
@Xanderhal,@glennbeck,2.270906331327654,5.087301587301588
@samharrisorg,@RufoandLomez,2.2721334021650543,5.095238095238095
@FarronBalanced,@AnthonyBrianLogan,2.2737983354890163,5.115079365079365
@NYTPodcasts,@morebridgetphetasy,2.2738157240598995,5.119047619047619
@NYTPodcasts,@lizwheeler,2.274096241102877,5.130952380952381
@FarronBalanced,@BenShapiro,2.275293055752955,5.142857142857142
@DropSiteNews,@JillianMichaels,2.275430355294662,5.146825396825397
@TheDonLemonShow,@AnthonyBrianLogan,2.277838155019272,5.162698412698412
@Xanderhal,@RubinReport,2.2814346335714815,5.198412698412699
@TheJoyReidShow,@AndrewKlavan,2.2844546029398636,5.214285714285714
@TheRealTabithaSpeaks,@clayandbuck,2.2844677747945155,5.218253968253968
@DylanBurnsLIVE,@AlexStein99,2.2859149782717645,5.234126984126984
@TheMajorityReport,@RufoandLomez,2.2864714741131613,5.246031746031746
@TheYoungTurks,@RileyGaines,2.288095204801484,5.253968253968254
@chriscuomo,@morebridgetphetasy,2.288588047891581,5.26984126984127
@TheHumanistReport,@GrahamAllen,2.2886973494699077,5.273809523809524
@rolandsmartin,@VivaFrei,2.2891620222041547,5.281746031746032
@TheMichaelCohenShow,@ZubyMusic,2.289290113462388,5.285714285714286
@franifio,@RileyGaines,2.289328638177477,5.2896825396825395
@judgingfreedom,@RealDanBongino,2.290621020828988,5.305555555555555
@Politicon,@DarkHorsePod,2.290709986537324,5.30952380952381
@FarronBalanced,@fightbackpodcast,2.2912851186894425,5.325396825396825
@TheMajorityReport,@ThePodcastoftheLotusEaters,2.297083469213392,5.392857142857143
@therationalnational,@oann,2.2977618425203725,5.40079365079365
@franifio,@MrTariqNasheed,2.2981180813783424,5.404761904761904
@LeejaMiller,@RileyGaines,2.2997945911681046,5.420634920634921
@underthedesknews,@oann,2.3002556005311536,5.428571428571429
@TheLincolnProject,@JustPearlyThings,2.3038920707569717,5.440476190476191
@TheDonLemonShow,@morebridgetphetasy,2.304043223997463,5.444444444444444
@PoliticsJOE,@MrTariqNasheed,2.305559086401323,5.4563492063492065
@rolandsmartin,@RealAmericasVoice,2.306214020640391,5.464285714285714
@Politicon,@XAVIAER,2.3065296631007906,5.468253968253968
@Politicon,@MichaelKnowles,2.306993157795416,5.48015873015873
@samharrisorg,@DarkHorsePod,2.3071819188886247,5.484126984126984
@Forthepeoplepodcast305,@RubinReport,2.3072017760628367,5.488095238095238
@TheJoyReidShow,@JillianMichaels,2.307654291827577,5.492063492063492
@thomhartmann,@RubinReport,2.3078588588750177,5.5
@NovaraMedia,@MyronGainesX,2.309075641739652,5.51984126984127
@destiny,@lizwheeler,2.3099304169694235,5.535714285714286
@DemocracyDocket,@MichaelKnowles,2.3099971852676253,5.5396825396825395
@EzraKleinShow,@AlexStein99,2.310469721955209,5.5436507936507935
@TheHumanistReport,@MarkDice,2.311274917656767,5.555555555555555
@judgingfreedom,@MyronGainesX,2.311383026567527,5.559523809523809
@GlennKirschner2,@MichaelKnowles,2.3133901122140643,5.591269841269842
@GlennKirschner2,@AlexStein99,2.31348553621222,5.595238095238096
@RebelHQ,@fightbackpodcast,2.313590353896118,5.599206349206349
@underthedesknews,@winston_marshall,2.3170079206169505,5.630952380952381
@TheDamageReport,@MyronGainesX,2.3176188332490617,5.638888888888889
@judgingfreedom,@marklevinshow,2.318980870338099,5.646825396825396
@CNN,@RebelNewsOnline,2.319701388377239,5.658730158730159
@podsaveamerica,@winston_marshall,2.320387317731115,5.666666666666666
@JackCocchiarellaShow,@AlexStein99,2.3204069649003856,5.670634920634921
@dollemore,@TheOfficerTatum,2.3204229033418184,5.674603174603175
@judgingfreedom,@clayandbuck,2.3212862643438363,5.69047619047619
@Xanderhal,@MichaelKnowles,2.3225809045822965,5.694444444444445
@DemocracyDocket,@DarkHorsePod,2.3226046511117207,5.698412698412699
@NovaraMedia,@marklevinshow,2.3243052790393928,5.722222222222222
@NYTPodcasts,@theisabelbrown,2.3248418539922184,5.726190476190476
@TheYoungTurks,@ThePodcastoftheLotusEaters,2.3256339507474095,5.734126984126984
@destiny,@chicksonright,2.3260744151471187,5.742063492063492
@judgingfreedom,@morebridgetphetasy,2.3270608636866337,5.753968253968254
@TheJoyReidShow,@AnthonyBrianLogan,2.32718591693818,5.757936507936508
@Politicon,@MrTariqNasheed,2.3287586586153335,5.773809523809524
@TheMajorityReport,@nypost,2.3291552693517645,5.781746031746032
@TheDonLemonShow,@marklevinshow,2.330530810948041,5.805555555555555
@TheMajorityReport,@StevenCrowder,2.330641870052754,5.809523809523809
@therationalnational,@ChadPrather1,2.3309092399288014,5.829365079365079
@OwenReport,@StevenCrowder,2.3309953648397994,5.833333333333333
@TheAtlantic,@StevenCrowder,2.3313294708095937,5.841269841269842
@Forthepeoplepodcast305,@BenShapiro,2.333381460280138,5.849206349206349
@katiephangnews,@BlackConservativePerspective,2.3342366563579304,5.865079365079365
@NYTPodcasts,@GrahamAllen,2.3350809652521574,5.873015873015873
@EzraKleinShow,@ColemanHughesOfficial,2.336285000512559,5.888888888888888
@zeteo,@RileyGaines,2.338442345141616,5.904761904761905
@OwenReport,@XAVIAER,2.339468480652508,5.916666666666667
https://rumble.com/c/GGreenwald,@TomiLahrenIsFearless,2.3395525471881555,5.920634920634921
@samharrisorg,@JillianMichaels,2.3407597071806787,5.936507936507937
@TheJoyReidShow,@MrTariqNasheed,2.3408759723759287,5.940476190476191
@PiscoLitty,https://rumble.com/c/nickjfuentes,2.34151052249707,5.948412698412699
@SMN,https://rumble.com/c/TheAlexJonesShowLive,2.3430731811236356,5.964285714285714
@judgingfreedom,@lizwheeler,2.3434825633157166,5.972222222222222
@PTLRadioShow,@MLChristiansen,2.344198700479963,5.984126984126984
@chriscuomo,@bbrettcooper,2.344794237498948,5.988095238095238
@rolandsmartin,@nypost,2.3484496537317683,6.027777777777778
@NovaraMedia,@ThePodcastoftheLotusEaters,2.3485591148445035,6.031746031746032
@DueDissidence,@oann,2.3492630891113335,6.0436507936507935
@adammockler,@The_Crucible,2.3497670654719895,6.0476190476190474
@EzraKleinShow,@JillianMichaels,2.354706572930728,6.071428571428571
@GlennKirschner2,@chicksonright,2.3548496724076347,6.075396825396825
@TheYoungTurks,@AnthonyBrianLogan,2.355675211838934,6.087301587301587
@GlennKirschner2,@RealDanBongino,2.356173700750608,6.095238095238095
@HasanAbi,@TimcastNews,2.3577070413981986,6.1190476190476195
@BreakThroughNews,@clayandbuck,2.3617618899797663,6.146825396825397
@DropSiteNews,@TheAdamCarollaShow1,2.363011758288145,6.162698412698413
@SMN,@RubinReport,2.3634106792142195,6.166666666666667
@BreakThroughNews,@MichaelKnowles,2.363717428342537,6.178571428571429
@NovaraMedia,@AnthonyBrianLogan,2.3638507538129367,6.182539682539683
@TheHumanistReport,@chicksonright,2.364513016350635,6.190476190476191
@podsaveamerica,@lizwheeler,2.3652892514218573,6.2023809523809526
@TheJoyReidShow,@winston_marshall,2.3658227090009083,6.2063492063492065
@BreakThroughNews,@RileyGaines,2.3662490402092224,6.218253968253968
@Forthepeoplepodcast305,@RealAmericasVoice,2.3669197421082044,6.226190476190476
@thomhartmann,@XAVIAER,2.367579616672371,6.238095238095238
@bulwarkmedia,@RubinReport,2.3680146851120996,6.246031746031746
@nytimes,@theisabelbrown,2.3683632411480033,6.253968253968253
@NovaraMedia,@RubinReport,2.369198564988142,6.261904761904762
@TheAtlantic,@RealDanBongino,2.3708178782137246,6.281746031746032
@therationalnational,@MLChristiansen,2.371832197475032,6.2857142857142865
@OwenReport,@RubinReport,2.3727863511778486,6.305555555555556
@TheJoyReidShow,@morebridgetphetasy,2.372849591774666,6.309523809523809
@RebelHQ,@RubinReport,2.373208423741596,6.321428571428571
@TheDonLemonShow,@oann,2.373474998906092,6.333333333333334
@Vaush,@morebridgetphetasy,2.374601466735908,6.357142857142857
@TheYoungTurks,@MyronGainesX,2.3753599111914347,6.361111111111111
@NYTPodcasts,@Styxhexenhammer666,2.3763250230058506,6.365079365079366
@nousnetwork,@ColemanHughesOfficial,2.3803257412828787,6.384920634920635
@podsaveamerica,@oann,2.3804228749959995,6.388888888888888
@NovaraMedia,@clayandbuck,2.3815261793059066,6.396825396825396
@TheMichaelCohenShow,@ChadPrather1,2.38203404683861,6.404761904761905
@Forthepeoplepodcast305,@clayandbuck,2.3830414810254483,6.416666666666666
@FarronBalanced,@XAVIAER,2.3832037975319036,6.420634920634921
@DylanBurnsLIVE,@BenShapiro,2.3833449186064533,6.428571428571428
@RestPoliticsUS,@JillianMichaels,2.3841416910874087,6.444444444444445
@FarronBalanced,@nypost,2.3853680593918023,6.468253968253969
@PTLRadioShow,@MrTariqNasheed,2.386298551328916,6.484126984126984
@OwenReport,@AnthonyBrianLogan,2.386894318487553,6.492063492063492
@thomhartmann,@ChadPrather1,2.387899835403446,6.5
@Politicon,@RealDanBongino,2.389823001515657,6.523809523809524
@usefulidiots,@MyronGainesX,2.3901305323509674,6.531746031746032
@bulwarkmedia,@X22Report-y5y,2.390530324395403,6.5357142857142865
@TheRealTabithaSpeaks,@RealDanBongino,2.3913411557705047,6.5436507936507935
@TheDonLemonShow,@ChadPrather1,2.391873197265749,6.547619047619048
@NovaraMedia,@winston_marshall,2.3924194271722845,6.555555555555556
@SMN,@AndrewKlavan,2.392433603675622,6.559523809523809
@DropSiteNews,@lizwheeler,2.3926807826660754,6.563492063492063
@PTLRadioShow,@CamHigby,2.394334666950708,6.579365079365079
@OwenReport,@oann,2.3945453043773006,6.583333333333333
@Forthepeoplepodcast305,@TheAdamCarollaShow1,2.397061953945815,6.615079365079366
@TheDonLemonShow,@winston_marshall,2.3974216728368463,6.619047619047619
@samharrisorg,@StevenCrowder,2.3979043887007623,6.6230158730158735
@TheAtlantic,@ThePodcastoftheLotusEaters,2.398991802955554,6.634920634920635
@judgingfreedom,@MichaelKnowles,2.399661468559173,6.642857142857143
@PTLRadioShow,@winston_marshall,2.4007027922115722,6.65079365079365
@TheJoyReidShow,@SaltyCracker,2.400865789724639,6.654761904761905
@OwenJonesTalks,@MyronGainesX,2.402295759345453,6.662698412698413
@Forthepeoplepodcast305,@RileyGaines,2.4032946138699787,6.674603174603175
@nousnetwork,@MrTariqNasheed,2.4041456883399333,6.686507936507937
@bulwarkmedia,@TomiLahrenIsFearless,2.404246996680805,6.690476190476192
@judgingfreedom,@HangOutwithSeanHannity,2.405554790031736,6.7063492063492065
@TheJoyReidShow,@StevenCrowder,2.4079960150276647,6.7182539682539675
@Politicon,@theisabelbrown,2.408760558872432,6.730158730158731
@DropSiteNews,@MyronGainesX,2.4094292671441186,6.738095238095237
@TheMichaelCohenShow,@RealDanBongino,2.4098880638727707,6.75
@destiny,@RileyGaines,2.4104307695589284,6.753968253968254
@podsaveamerica,@RubinReport,2.4125239526902886,6.765873015873016
@therationalnational,@clayandbuck,2.413384099179474,6.781746031746032
@dollemore,@nypost,2.414513031882636,6.7936507936507935
@TheDonLemonShow,@TomiLahrenIsFearless,2.414545926907223,6.797619047619048
@LeejaMiller,@JustPearlyThings,2.415327126364885,6.805555555555555
@TheMajorityReport,@HangOutwithSeanHannity,2.415437398616861,6.80952380952381
@BadEmpanadaLive,@winston_marshall,2.4155754280157486,6.817460317460318
@JackCocchiarellaShow,@XAVIAER,2.416247892218143,6.821428571428571
@TheYoungTurks,@JillianMichaels,2.417029000651019,6.837301587301588
@TheLincolnProject,@nypost,2.4174194705983756,6.845238095238096
@DueDissidence,@TheOfficerTatum,2.4186386916399507,6.857142857142858
@LeejaMiller,@JillianMichaels,2.4196238160274697,6.873015873015873
@EzraKleinShow,@morebridgetphetasy,2.419883026932425,6.8809523809523805
@FarronBalanced,@RileyGaines,2.419897600208539,6.884920634920635
@MikeFromPA,@JillianMichaels,2.4199806798864305,6.888888888888889
@PoliticsJOE,@chicksonright,2.420044572741727,6.892857142857142
@TheDonLemonShow,@StevenCrowder,2.420140487034763,6.896825396825397
@SMN,@fightbackpodcast,2.4206707443176314,6.90079365079365
@TheJoyReidShow,@ThePodcastoftheLotusEaters,2.421488361662713,6.912698412698412
@TheMichaelCohenShow,https://rumble.com/c/nickjfuentes,2.4223275709410044,6.916666666666667
@GlennKirschner2,@BenShapiro,2.422430640676542,6.92063492063492
https://rumble.com/c/GGreenwald,@MrTariqNasheed,2.4225513491277293,6.928571428571429
@TheMajorityReport,@MrTariqNasheed,2.422806754442313,6.932539682539683
@TheAtlantic,@MrTariqNasheed,2.422867934944512,6.936507936507937
@TheJoyReidShow,@ChadPrather1,2.4228957106175364,6.94047619047619
@TheMajorityReport,@clayandbuck,2.4229473791364353,6.944444444444445
@usefulidiots,@SaltyCracker,2.4232730676030187,6.948412698412698
@TheHumanistReport,@morebridgetphetasy,2.423710760212644,6.968253968253968
@lovettorleaveitpodcast,@chicksonright,2.4239377248043845,6.972222222222222
@Forthepeoplepodcast305,@HangOutwithSeanHannity,2.4249654987539335,6.988095238095237
@SMN,@TheAmalaEkpunobi,2.42629897564069,6.992063492063492
@thomhartmann,@AlexStein99,2.4275418998248934,7.003968253968254
@Politicon,@StevenCrowder,2.4280250372828704,7.007936507936508
@rolandsmartin,@lonerboxlive,2.429589574894819,7.027777777777777
@BadEmpanadaLive,@chicksonright,2.430556384412002,7.03968253968254
@therationalnational,@RileyGaines,2.430864771673163,7.0436507936507935
