creator,rank,word,z,log_odds,count_creator,count_rest,n_titles_creator,group
@laurenchenclips,3,elliot,8.67,5.236,3,31,109,right
@laurenchenclips,4,christopher,8.57,4.356,4,100,109,right
@laurenchenclips,5,supergirl,8.44,5.059,3,37,109,right
@laurenchenclips,6,caleb,8.14,4.842,3,46,109,right
@laurenchenclips,7,nolan,7.89,3.211,6,478,109,right
@laurenchenclips,8,flop,7.66,4.513,3,64,109,right
@laurenchenclips,9,page,7.38,4.329,3,77,109,right
@laurenchenclips,10,piker,7.06,3.147,5,425,109,right
@lizwheeler,1,plot,13.53,3.505,15,814,144,right
@lizwheeler,2,singham,12.2,7.142,5,7,144,right
@lizwheeler,3,spencer,12.19,3.891,10,366,144,right
@lizwheeler,4,pratt,12.12,3.867,10,375,144,right
@lizwheeler,5,roy,11.72,4.533,7,134,144,right
@lizwheeler,6,unmasking,9.39,6.012,3,13,144,right
@lizwheeler,7,carlson,9.28,3.28,8,542,144,right
@lizwheeler,8,tucker,8.68,2.874,9,923,144,right
@lizwheeler,9,controlling,8.4,5.052,3,34,144,right
@lizwheeler,10,leftist,7.78,3.487,5,274,144,right
@lonerboxlive,1,lonerbox,18.55,9.186,22,5,82,right
@lonerboxlive,2,hasan,16.82,3.879,19,878,82,right
@lonerboxlive,3,soypill,12.56,7.352,5,7,82,right
@lonerboxlive,4,hutch,11.15,6.13,4,19,82,right
@lonerboxlive,5,asmongold,10.78,4.476,6,150,82,right
@lonerboxlive,6,debate,8.67,2.571,11,1919,82,right
@lonerboxlive,7,piker,8.45,3.447,6,424,82,right
@lonerboxlive,8,destiny,6.86,3.427,4,288,82,right
@lonerboxlive,9,regime,6.39,2.565,6,1048,82,right
@lonerboxlive,10,dan,5.05,2.888,3,374,82,right
@lovettorleaveitpodcast,1,lovett,30.29,7.798,38,25,110,left
@lovettorleaveitpodcast,2,jon,23.22,4.814,25,323,110,left
@lovettorleaveitpodcast,3,rips,7.69,3.138,6,414,110,left
@lovettorleaveitpodcast,4,destroys,7.41,2.782,7,694,110,left
@lovettorleaveitpodcast,5,gay,6.09,3.536,3,138,110,left
@lovettorleaveitpodcast,6,weird,5.92,3.434,3,153,110,left
@lovettorleaveitpodcast,7,george,5.83,2.903,4,350,110,left
@lovettorleaveitpodcast,8,adam,5.48,2.722,4,421,110,left
@lovettorleaveitpodcast,9,jd,5.44,2.012,7,1540,110,left
@lovettorleaveitpodcast,10,disastrous,5.19,2.986,3,241,110,left
@marclamonthillnetwork,1,hill,60.37,4.807,197,787,454,left
@marclamonthillnetwork,2,marc,57.16,6.719,195,115,454,left
@marclamonthillnetwork,3,joe,37.37,3.81,105,1116,454,left
@marclamonthillnetwork,4,budden,22.54,8.806,98,7,454,left
@marclamonthillnetwork,5,black,20.38,2.637,61,2086,454,left
@marclamonthillnetwork,6,lamont,20.03,10.062,194,4,454,left
@marclamonthillnetwork,7,bryant,19.35,5.84,19,26,454,left
@marclamonthillnetwork,8,debates,18.8,3.959,25,225,454,left
@marclamonthillnetwork,9,jay-z,13.34,5.353,9,20,454,left
@marclamonthillnetwork,10,ascending,12.37,8.986,34,2,454,left
@markets,1,stocks,54.46,4.491,479,212,7720,neutral
@markets,2,trade,52.67,2.578,556,1669,7720,neutral
@markets,3,says,48.82,1.52,1148,10018,7720,neutral
@markets,4,balance,47.25,3.398,340,448,7720,neutral
@markets,5,ai,46.06,1.968,646,3576,7720,neutral
@markets,6,fed,44.93,2.838,359,828,7720,neutral
@markets,7,oil,39.98,1.868,532,3246,7720,neutral
@markets,8,markets,39.41,3.169,248,410,7720,neutral
@markets,9,ceo,36.29,2.565,266,805,7720,neutral
@markets,10,power,35.19,2.013,363,1911,7720,neutral
@marklevinshow,1,levin,54.17,6.329,131,166,486,right
@marklevinshow,2,mark,46.26,4.332,126,1177,486,right
@marklevinshow,3,best,23.51,3.89,39,552,486,right
@marklevinshow,4,unmasking,13.63,7.038,10,6,486,right
@marklevinshow,5,understanding,12.97,4.632,9,60,486,right
@marklevinshow,6,exposes,11.9,2.382,25,1609,486,right
@marklevinshow,7,conservatism,11.62,5.611,6,15,486,right
@marklevinshow,8,unpacking,11.14,5.023,6,27,486,right
@marklevinshow,9,democrats,10.85,2.005,29,2742,486,right
@marklevinshow,10,fills,10.04,4.918,5,25,486,right
@mikhaila,1,carnivore,0.43,16.493,3,0,26,right
@morebridgetphetasy,1,welcome,23.01,4.571,27,393,200,right
@morebridgetphetasy,2,generation,11.03,4.264,7,137,200,right
@morebridgetphetasy,3,therapy,9.68,4.451,5,81,200,right
@morebridgetphetasy,4,therapists,7.22,8.329,3,1,200,right
@morebridgetphetasy,5,revolution,7.01,3.141,5,303,200,right
@morebridgetphetasy,6,anymore,6.71,3.371,4,192,200,right
@morebridgetphetasy,7,culture,6.63,2.963,5,363,200,right
@morebridgetphetasy,8,actually,6.43,2.608,6,626,200,right
@morebridgetphetasy,9,left-wing,6.3,3.674,3,106,200,right
@morebridgetphetasy,10,attention,6.27,3.655,3,108,200,right
@moreperfectunion,1,uncovered,18.4,5.585,12,111,72,left
@moreperfectunion,2,investigated,14.43,5.3,8,98,72,left
@moreperfectunion,3,skyrocketing,9.26,5.64,3,26,72,left
@moreperfectunion,4,tracked,8.86,5.315,3,36,72,left
@moreperfectunion,5,went,8.46,3.447,6,475,72,left
@moreperfectunion,6,shock,8.03,2.628,9,1658,72,left
@moreperfectunion,7,billionaires,7.61,3.817,4,217,72,left
@moreperfectunion,8,solution,7.12,4.142,3,117,72,left
@moreperfectunion,9,town,6.98,3.481,4,305,72,left
@moreperfectunion,10,scam,6.36,3.158,4,424,72,left
@msnow,1,dem,46.59,2.76,455,761,9706,left
@msnow,2,trump,42.64,0.651,4574,64657,9706,left
@msnow,3,ms,41.64,4.828,426,90,9706,left
@msnow,4,rep,39.54,2.117,458,1458,9706,left
@msnow,5,fmr,37.49,4.122,276,118,9706,left
@msnow,6,gop,36.25,1.782,506,2252,9706,left
@msnow,7,lawrence,36.14,4.243,264,100,9706,left
@msnow,8,highlights,33.19,2.546,252,521,9706,left
@msnow,9,audio,31.7,3.256,188,191,9706,left
@msnow,10,slams,31.15,1.891,339,1351,9706,left
@nationalreview,1,think,14.66,3.584,17,684,185,right
@nationalreview,2,carlson,13.47,3.631,14,536,185,right
@nationalreview,3,tucker,12.26,3.169,15,917,185,right
@nationalreview,4,zohran,10.73,3.243,11,622,185,right
@nationalreview,5,right,8.55,2.442,12,1537,185,right
@nationalreview,6,dsa,8.05,3.298,6,320,185,right
@nationalreview,7,hostin,7.78,4.649,3,41,185,right
@nationalreview,8,sunny,7.47,4.431,3,51,185,right
@nationalreview,9,ok,7.42,4.393,3,53,185,right
@nationalreview,10,aoc,7.38,2.776,7,635,185,right
@newdiscourses,1,nazi,18.47,5.611,12,109,95,right
@newdiscourses,2,experiment,17.11,6.296,9,41,95,right
@newdiscourses,3,myth,14.34,5.75,7,55,95,right
@newdiscourses,4,reads,12.5,5.299,6,74,95,right
@newdiscourses,5,milestones,11.47,7.401,4,6,95,right
@newdiscourses,6,blood,11.44,4.378,7,218,95,right
@newdiscourses,7,bible,11.44,4.768,6,126,95,right
@newdiscourses,8,woke,11.22,3.544,10,726,95,right
@newdiscourses,9,theory,10.8,4.471,6,170,95,right
@newdiscourses,10,vol,10.29,10.588,16,1,95,right
@newyorker,1,yorker,21.73,8.113,16,13,50,neutral
@newyorker,2,mini,17.7,7.05,9,21,50,neutral
@newyorker,3,pack,15.06,6.178,7,39,50,neutral
@newyorker,4,essentials,14.06,8.231,7,5,50,neutral
@newyorker,5,cultural,13.12,5.099,7,115,50,neutral
@newyorker,6,starter,12.67,8.741,7,3,50,neutral
@newyorker,7,interview,11.66,3.209,13,1455,50,neutral
@newyorker,8,spurs,10.09,5.203,4,59,50,neutral
@newyorker,9,recaps,9.79,6.099,3,18,50,neutral
@newyorker,10,knicks,8.43,3.773,5,312,50,neutral
@notsoErudite,1,tilly,11.83,7.414,4,7,62,left
@notsoErudite,2,debate,8.16,2.663,9,1921,62,left
@notsoErudite,3,liberal,7.47,3.315,5,541,62,left
@notsoErudite,4,christian,6.87,3.418,4,389,62,left
@notsoErudite,5,wilson,6.02,3.457,3,280,62,left
@notsoErudite,6,andrew,4.09,2.285,3,948,62,left
@notsoErudite,7,interview,3.44,1.886,3,1465,62,left
@notsoErudite,8,middlehurst,0.43,16.362,3,0,62,left
@nousnetwork,1,clips,38.92,6.889,54,78,152,left
@nousnetwork,2,muslims,23.74,4.986,25,238,152,left
@nousnetwork,3,muslim,14.46,3.779,15,477,152,left
@nousnetwork,4,india,13.15,2.295,32,4647,152,left
@nousnetwork,5,hindutva,11.77,6.889,5,7,152,left
@nousnetwork,6,javed,11.7,8.073,7,3,152,left
@nousnetwork,7,misra,11.43,7.225,5,5,152,left
@nousnetwork,8,syed,10.57,6.819,4,6,152,left
@nousnetwork,9,indian,9.98,2.757,13,1162,152,left
@nousnetwork,10,amaresh,9.73,8.141,5,2,152,left
@nypost,1,moment,43.13,2.869,318,780,6134,right
@nypost,2,ny,33.97,3.483,167,221,6134,right
@nypost,3,footage,27.74,2.435,164,619,6134,right
@nypost,4,car,23.96,2.541,115,390,6134,right
@nypost,5,shows,21.76,1.803,166,1180,6134,right
@nypost,6,captures,21.21,2.7,83,240,6134,right
@nypost,7,wild,20.97,2.413,95,366,6134,right
@nypost,8,driver,20.94,2.94,73,166,6134,right
@nypost,9,dramatic,19.56,2.533,77,263,6134,right
@nypost,10,drone,19.23,1.533,174,1621,6134,right
@nytimes,1,anatomy,17.19,7.898,10,9,69,left
@nytimes,2,scene,16.06,4.732,12,258,69,left
@nytimes,3,broadway,9.67,6.052,3,17,69,left
@nytimes,4,images,6.02,3.467,3,229,69,left
@nytimes,5,congo,5.9,3.397,3,246,69,left
@nytimes,6,ebola,4.86,2.768,3,469,69,left
@nytimes,7,life,3.32,1.836,3,1260,69,left
@nytimes,8,shooting,2.01,1.041,3,3151,69,left
@nytimes,9,day,1.75,0.889,3,3820,69,left
@nytimes,10,war,-0.29,-0.106,3,20161,69,left
@oann,1,president,28.23,1.769,264,6242,2040,right
@oann,2,gaetz,20.97,6.035,49,16,2040,right
@oann,3,matt,20.19,3.071,50,317,2040,right
@oann,4,oan,20.13,6.818,67,10,2040,right
@oann,5,fraud,18.34,1.979,90,1708,2040,right
@oann,6,sharp,17.01,3.883,26,73,2040,right
@oann,7,pearson,16.99,4.957,24,23,2040,right
@oann,8,speaks,13.6,1.572,77,2198,2040,right
@oann,9,pres,13.36,3.257,20,105,2040,right
@oann,10,california,13.1,1.767,57,1336,2040,right
@podsaveamerica,1,trump,25.15,1.201,426,68805,643,left
@podsaveamerica,2,online,24.68,4.214,39,281,643,left
@podsaveamerica,3,lovett,21.05,5.562,22,41,643,left
@podsaveamerica,4,republicans,16.47,2.418,47,2060,643,left
@podsaveamerica,5,terminally,15.99,8.41,37,4,643,left
@podsaveamerica,6,pod,14.25,4.463,12,67,643,left
@podsaveamerica,7,jon,12.97,3.218,17,331,643,left
@podsaveamerica,8,scandal,12.6,2.542,25,963,643,left
@podsaveamerica,9,bizarre,12.42,3.288,15,272,643,left
@podsaveamerica,10,apart,12.0,2.79,19,569,643,left
@ponderingpolitics,1,trump,52.81,1.642,1035,68196,1394,left
@ponderingpolitics,2,fox,50.51,3.828,200,1328,1394,left
@ponderingpolitics,3,sh,42.29,4.483,115,392,1394,left
@ponderingpolitics,4,piers,36.46,4.713,82,221,1394,left
@ponderingpolitics,5,morgan,35.39,4.461,81,281,1394,left
@ponderingpolitics,6,breaking,29.36,2.316,165,4968,1394,left
@ponderingpolitics,7,maga,29.17,2.48,143,3640,1394,left
@ponderingpolitics,8,finally,29.12,3.206,89,1086,1394,left
@ponderingpolitics,9,holy,29.1,4.123,60,291,1394,left
@ponderingpolitics,10,oh,27.42,4.206,52,232,1394,left
@revleftradio,1,marxism,10.12,6.397,3,15,41,left
@revleftradio,2,socialist,7.73,3.437,5,494,41,left
@revleftradio,3,class,6.44,3.709,3,224,41,left
@revleftradio,4,politics,4.31,2.419,3,852,41,left
@revleftradio,5,fight,3.23,1.753,3,1766,41,left
@revleftradio,6,american,2.61,1.37,3,2761,41,left
@revleftradio,7,war,1.09,0.353,5,20159,41,left
@revleftradio,8,iran,0.54,0.14,6,38066,41,left
@rolandsmartin,1,black,76.95,3.969,485,1662,1267,left
@rolandsmartin,2,roland,33.57,6.809,149,29,1267,left
@rolandsmartin,3,voting,24.12,3.022,71,608,1267,left
@rolandsmartin,4,racist,20.91,2.938,56,521,1267,left
@rolandsmartin,5,rights,17.83,2.614,50,643,1267,left
@rolandsmartin,6,rev,17.46,3.858,26,96,1267,left
@rolandsmartin,7,crockett,17.13,3.178,33,241,1267,left
@rolandsmartin,8,scotus,15.52,2.38,45,732,1267,left
@rolandsmartin,9,justin,15.09,3.402,23,134,1267,left
@rolandsmartin,10,wells,15.08,2.689,34,405,1267,left
@samharrisorg,1,conversation,27.19,5.666,26,199,108,left
@samharrisorg,2,sam,18.06,4.606,16,351,108,left
@samharrisorg,3,harris,9.68,3.668,7,392,108,left
@samharrisorg,4,ai,8.42,2.113,15,4207,108,left
@samharrisorg,5,end,4.8,1.89,6,2118,108,left
@samharrisorg,6,making,4.34,2.456,3,579,108,left
@samharrisorg,7,wrong,3.77,2.113,3,831,108,left
@samharrisorg,8,way,3.76,2.111,3,833,108,left
@samharrisorg,9,tucker,3.59,2.009,3,929,108,left
@samharrisorg,10,left,3.03,1.672,3,1339,108,left
@theGuardian,1,feed,13.35,5.714,6,59,38,left
@theGuardian,2,view,9.31,3.8,6,405,38,left
@theGuardian,3,jimi,9.07,9.788,6,1,38,left
@theGuardian,4,dating,8.73,4.405,4,146,38,left
@theGuardian,5,documentary,6.68,3.859,3,190,38,left
@theGuardian,6,palestine,6.12,3.517,3,269,38,left
@theGuardian,7,search,4.31,2.42,3,840,38,left
@theGuardian,8,crisis,4.23,1.783,5,2812,38,left
@theGuardian,9,global,2.86,1.528,3,2254,38,left
@theGuardian,10,israel,2.1,0.897,4,6659,38,left
@thedavidpakmanshow,1,trump,51.44,1.634,990,68241,1546,left
@thedavidpakmanshow,2,they're,24.56,3.211,63,792,1546,left
@thedavidpakmanshow,3,realize,19.86,4.523,25,84,1546,left
@thedavidpakmanshow,4,dear,18.61,4.771,21,55,1546,left
@thedavidpakmanshow,5,dementia,18.44,4.431,22,81,1546,left
@thedavidpakmanshow,6,fox,18.23,2.475,56,1472,1546,left
@thedavidpakmanshow,7,suddenly,17.82,3.63,27,222,1546,left
@thedavidpakmanshow,8,going,17.44,2.385,55,1583,1546,left
@thedavidpakmanshow,9,stuns,15.72,3.066,28,405,1546,left
@thedavidpakmanshow,10,wow,15.63,4.379,16,62,1546,left
@thegrayzone7996,1,max,22.02,4.91,22,227,179,left
@thegrayzone7996,2,judging,13.53,7.233,7,7,179,left
@thegrayzone7996,3,blumenthal,12.2,4.434,8,132,179,left
@thegrayzone7996,4,israel,11.99,2.018,34,6629,179,left
@thegrayzone7996,5,reed,11.07,5.287,5,35,179,left
@thegrayzone7996,6,grayzone,9.23,9.631,11,1,179,left
@thegrayzone7996,7,visiting,9.04,4.688,4,51,179,left
@thegrayzone7996,8,lobby,8.73,4.493,4,62,179,left
@thegrayzone7996,9,mearsheimer,8.15,4.156,4,87,179,left
@thegrayzone7996,10,wyatt,8.07,8.84,5,1,179,left
@thehill,1,hill,48.4,3.269,329,655,4535,neutral
@thehill,2,sunrise,45.77,4.878,309,123,4535,neutral
@thehill,3,trending,41.61,6.235,477,49,4535,neutral
@thehill,4,newsnation,39.91,2.537,307,1271,4535,neutral
@thehill,5,plus,36.68,4.144,173,143,4535,neutral
@thehill,6,lindsey,31.17,2.408,203,954,4535,neutral
@thehill,7,robby,27.09,5.904,169,24,4535,neutral
@thehill,8,soave,23.22,6.448,170,14,4535,neutral
@thehill,9,senate,21.96,1.507,230,2664,4535,neutral
@thehill,10,sunday,21.81,2.497,94,403,4535,neutral
@theisabelbrown,1,baby,9.99,3.803,7,290,134,right
@theisabelbrown,2,daughters,9.29,5.841,3,16,134,right
@theisabelbrown,3,christian,9.29,3.52,7,386,134,right
@theisabelbrown,4,kids,8.9,3.136,8,652,134,right
@theisabelbrown,5,women,8.57,2.551,11,1636,134,right
@theisabelbrown,6,gen,8.38,2.944,8,793,134,right
@theisabelbrown,7,abortion,7.7,3.886,4,152,134,right
@theisabelbrown,8,marriage,7.55,3.804,4,165,134,right
@theisabelbrown,9,catholic,6.71,3.911,3,111,134,right
@theisabelbrown,10,generation,6.33,3.674,3,141,134,right
@thejimmydoreshow,1,kirk,22.88,2.556,84,1576,1185,neutral
@thejimmydoreshow,2,candace,22.06,2.984,59,719,1185,neutral
@thejimmydoreshow,3,blumenthal,21.62,4.303,33,107,1185,neutral
@thejimmydoreshow,4,max,19.72,3.636,34,215,1185,neutral
@thejimmydoreshow,5,tpusa,18.85,3.566,32,217,1185,neutral
@thejimmydoreshow,6,massie,18.8,3.149,39,402,1185,neutral
@thejimmydoreshow,7,erika,18.15,3.168,36,364,1185,neutral
@thejimmydoreshow,8,jimmy,16.69,3.26,29,267,1185,neutral
@thejimmydoreshow,9,thomas,16.26,3.098,30,325,1185,neutral
@thejimmydoreshow,10,charlie,16.15,2.279,52,1285,1185,neutral
@therationalnational,1,poilievre,18.59,6.218,12,35,142,left
@therationalnational,2,pierre,17.71,6.852,11,17,142,left
@therationalnational,3,ndp,17.04,6.545,10,21,142,left
@therationalnational,4,avi,11.74,5.034,6,57,142,left
@therationalnational,5,lewis,11.65,4.983,6,60,142,left
@therationalnational,6,carney,10.01,3.168,10,623,142,left
@therationalnational,7,canada,9.92,2.539,15,1781,142,left
@therationalnational,8,ford,8.25,3.724,5,177,142,left
@therationalnational,9,doug,7.74,3.921,4,116,142,left
@therationalnational,10,leadership,7.15,2.911,6,484,142,left
@thewarningwithsteveschmidt,1,steve,45.77,4.722,105,876,383,left
@thewarningwithsteveschmidt,2,schmidt,40.78,8.008,109,34,383,left
@thewarningwithsteveschmidt,3,dean,32.76,6.22,43,78,383,left
@thewarningwithsteveschmidt,4,donald,29.7,3.529,73,1989,383,left
@thewarningwithsteveschmidt,5,malcolm,16.51,6.89,12,11,383,left
@thewarningwithsteveschmidt,6,movement,16.46,3.986,18,303,383,left
@thewarningwithsteveschmidt,7,ken,16.46,3.986,18,303,383,left
@thewarningwithsteveschmidt,8,harbaugh,15.04,8.308,18,4,383,left
@thewarningwithsteveschmidt,9,acosta,14.38,4.858,10,70,383,left
@thewarningwithsteveschmidt,10,trump,12.49,0.92,169,69062,383,left
@thomhartmann,1,trump,17.4,0.938,330,68901,760,left
@thomhartmann,2,thom,14.84,5.367,11,25,760,left
@thomhartmann,3,billionaires,13.38,3.572,15,206,760,left
@thomhartmann,4,america,10.99,1.36,64,8305,760,left
@thomhartmann,5,democracy,10.19,2.992,12,295,760,left
@thomhartmann,6,hartmann,9.58,7.573,8,2,760,left
@thomhartmann,7,pocan,7.58,6.186,3,3,760,left
@thomhartmann,8,christopher,7.01,3.205,5,99,760,left
@thomhartmann,9,bury,7.0,3.624,4,52,760,left
@thomhartmann,10,making,6.8,2.154,10,572,760,left
@timesofindia,1,big,54.29,1.992,1063,2460,11466,left
@timesofindia,2,putin,53.65,1.943,1075,2612,11466,left
@timesofindia,3,iran,47.88,0.776,4276,33796,11466,left
@timesofindia,4,cam,47.55,4.223,638,158,11466,left
@timesofindia,5,irgc,43.76,2.947,469,416,11466,left
@timesofindia,6,shock,42.51,2.189,576,1091,11466,left
@timesofindia,7,ally,41.37,3.357,410,241,11466,left
@timesofindia,8,huge,37.99,2.225,451,823,11466,left
@timesofindia,9,missile,33.82,1.769,492,1417,11466,left
@timesofindia,10,nato,33.36,1.493,630,2394,11466,left
@triggerpod,1,members,27.13,4.507,38,714,149,right
@triggerpod,2,questions,26.8,4.0,46,1448,149,right
@triggerpod,3,konstantin,19.17,7.824,15,10,149,right
@triggerpod,4,kisin,17.88,8.18,15,7,149,right
@triggerpod,5,triggernometry,10.93,6.851,4,7,149,right
@triggerpod,6,historian,10.11,4.655,5,79,149,right
@triggerpod,7,miniter,9.96,8.327,5,2,149,right
@triggerpod,8,robert,9.53,3.622,7,313,149,right
@triggerpod,9,campbell,9.29,5.944,3,13,149,right
@triggerpod,10,member,9.2,3.492,7,357,149,right
@turningpointusa,1,kirk,31.33,4.044,62,1598,165,right
@turningpointusa,2,charlie,30.14,4.14,55,1282,165,right
@turningpointusa,3,shane,20.59,6.83,15,23,165,right
@turningpointusa,4,witt,19.04,7.331,14,13,165,right
@turningpointusa,5,abortion,18.5,5.019,15,141,165,right
@turningpointusa,6,student,18.32,3.965,22,598,165,right
@turningpointusa,7,compilation,16.6,5.364,11,73,165,right
@turningpointusa,8,freitas,16.02,6.193,9,26,165,right
@turningpointusa,9,tour,14.59,4.122,13,300,165,right
@turningpointusa,10,winnings,12.33,9.271,15,2,165,right
@underthedesknews,1,hot,26.68,4.965,32,290,189,left
@underthedesknews,2,geopolitical,25.01,5.916,23,80,189,left
@underthedesknews,3,fool,24.19,6.235,21,53,189,left
@underthedesknews,4,gossip,18.9,8.589,25,6,189,left
@underthedesknews,5,die,17.39,4.332,17,288,189,left
@underthedesknews,6,bag,16.32,5.769,10,40,189,left
@underthedesknews,7,rabbit,16.0,7.154,10,10,189,left
@underthedesknews,8,hole,14.7,4.874,10,98,189,left
@underthedesknews,9,mixed,13.73,4.483,10,145,189,left
@underthedesknews,10,hill,13.48,3.188,18,966,189,left
@usefulidiots,1,mate,23.37,6.146,20,52,190,left
@usefulidiots,2,aaron,21.1,5.179,19,130,190,left
@usefulidiots,3,halper,18.78,7.097,14,14,190,left
@usefulidiots,4,useful,15.65,6.52,9,16,190,left
@usefulidiots,5,israel,14.95,2.176,46,6617,190,left
@usefulidiots,6,idiots,14.84,5.361,9,51,190,left
@usefulidiots,7,destroys,13.32,3.351,16,685,190,left
@usefulidiots,8,katie,12.18,3.274,14,647,190,left
@usefulidiots,9,accidentally,12.09,3.89,10,248,190,left
@usefulidiots,10,mourning,11.7,5.08,6,45,190,left
@wethefifth,1,fifth,33.7,5.891,39,202,109,neutral
@wethefifth,2,column,25.79,8.8,39,11,109,neutral
@wethefifth,3,christie,11.07,6.328,4,13,109,neutral
@wethefifth,4,rahm,9.07,5.609,3,20,109,neutral
@wethefifth,5,chris,8.18,3.34,6,393,109,neutral
@wethefifth,6,apple,6.58,3.287,4,276,109,neutral
@wethefifth,7,josh,5.93,3.429,3,179,109,neutral
@wethefifth,8,david,4.44,2.174,4,868,109,neutral
@wethefifth,9,tucker,4.32,2.11,4,928,109,neutral
@wethefifth,10,carlson,4.12,2.339,3,547,109,neutral
@winston_marshall,1,britain,13.31,3.869,12,494,104,right
@winston_marshall,2,edition,12.59,4.02,10,353,104,right
@winston_marshall,3,portsmouth,9.63,6.271,3,11,104,right
@winston_marshall,4,members,9.57,3.18,9,743,104,right
@winston_marshall,5,elites,9.45,4.289,5,134,104,right
@winston_marshall,6,psychology,9.02,5.534,3,23,104,right
@winston_marshall,7,dover,8.84,5.374,3,27,104,right
@winston_marshall,8,arday,8.02,4.76,3,50,104,right
@winston_marshall,9,truth,7.35,2.406,9,1647,104,right
@winston_marshall,10,christianity,6.78,3.949,3,113,104,right
@wsj,1,wsj,31.56,6.887,32,61,114,neutral
@wsj,2,coveted,11.6,8.203,6,3,114,neutral
@wsj,3,economics,11.22,5.27,5,47,114,neutral
@wsj,4,pro,10.48,4.358,6,141,114,neutral
@wsj,5,equipped,9.46,7.22,3,4,114,neutral
@wsj,6,went,8.76,3.31,7,474,114,neutral
@wsj,7,perfected,8.62,9.3,6,1,114,neutral
@wsj,8,inside,6.46,2.103,9,2118,114,neutral
@wsj,9,ceo,5.9,2.37,6,1065,114,neutral
@wsj,10,apple,5.23,3.003,3,277,114,neutral
@zeteo,1,mehdi,35.26,6.251,46,103,222,left
@zeteo,2,aipac,9.74,3.736,7,191,222,left
@zeteo,3,expert,8.55,2.567,11,981,222,left
@zeteo,4,hasan,8.17,2.572,10,887,222,left
@zeteo,5,genocidal,7.74,4.669,3,32,222,left
@zeteo,6,unpacks,7.7,4.639,3,33,222,left
@zeteo,7,gaza,7.65,2.285,11,1310,222,left
@zeteo,8,comedian,7.63,3.883,4,94,222,left
@zeteo,9,explains,7.53,2.362,10,1100,222,left
@zeteo,10,experts,7.29,2.98,6,351,222,left
https://rumble.com/c/BannonsWarRoom,1,bannon,59.32,4.108,499,358,4506,right
https://rumble.com/c/BannonsWarRoom,2,battleground,28.6,5.372,169,34,4506,right
https://rumble.com/c/BannonsWarRoom,3,sale,25.58,3.447,95,131,4506,right
https://rumble.com/c/BannonsWarRoom,4,posobiec,24.67,3.091,96,189,4506,right
https://rumble.com/c/BannonsWarRoom,5,going,24.48,1.827,205,1433,4506,right
https://rumble.com/c/BannonsWarRoom,6,texas,23.93,1.795,202,1457,4506,right
https://rumble.com/c/BannonsWarRoom,7,ccp,23.06,4.24,77,48,4506,right
https://rumble.com/c/BannonsWarRoom,8,neil,22.61,4.126,73,51,4506,right
https://rumble.com/c/BannonsWarRoom,9,we're,22.45,2.145,131,665,4506,right
https://rumble.com/c/BannonsWarRoom,10,country,22.24,1.996,145,855,4506,right
https://rumble.com/c/GGreenwald,1,glenn,13.56,4.133,11,367,76,left
https://rumble.com/c/GGreenwald,2,neocon,10.86,5.879,4,23,76,left
https://rumble.com/c/GGreenwald,3,update,10.73,2.952,13,1441,76,left
https://rumble.com/c/GGreenwald,4,mearsheimer,8.92,4.552,4,87,76,left
https://rumble.com/c/GGreenwald,5,deceitful,8.8,8.031,3,2,76,left
https://rumble.com/c/GGreenwald,6,bari,7.09,4.137,3,99,76,left
https://rumble.com/c/GGreenwald,7,censorship,7.02,4.097,3,103,76,left
https://rumble.com/c/GGreenwald,8,prof,6.9,3.448,4,265,76,left
https://rumble.com/c/GGreenwald,9,weiss,6.88,4.006,3,113,76,left
https://rumble.com/c/GGreenwald,10,propaganda,6.87,3.433,4,269,76,left
https://rumble.com/c/TheAlexJonesShowLive,1,jones,55.3,5.36,144,407,513,right
https://rumble.com/c/TheAlexJonesShowLive,2,alex,48.39,4.318,141,1130,513,right
https://rumble.com/c/TheAlexJonesShowLive,3,exclusive,19.48,3.419,34,652,513,right
https://rumble.com/c/TheAlexJonesShowLive,4,report,17.39,2.396,53,2862,513,right
https://rumble.com/c/TheAlexJonesShowLive,5,must-watch,12.78,8.037,16,3,513,right
https://rumble.com/c/TheAlexJonesShowLive,6,gates,10.08,3.249,10,226,513,right
https://rumble.com/c/TheAlexJonesShowLive,7,fuentes,9.49,3.222,9,209,513,right
https://rumble.com/c/TheAlexJonesShowLive,8,alert,9.42,2.531,14,653,513,right
https://rumble.com/c/TheAlexJonesShowLive,9,nwo,9.41,6.872,5,3,513,right
https://rumble.com/c/TheAlexJonesShowLive,10,bout,8.71,6.648,4,3,513,right
https://rumble.com/c/nickjfuentes,1,imminent,17.56,4.418,17,213,305,right
https://rumble.com/c/nickjfuentes,2,fuentes,16.25,4.34,15,203,305,right
https://rumble.com/c/nickjfuentes,3,day,13.65,2.291,35,3788,305,right
https://rumble.com/c/nickjfuentes,4,chickens,13.49,6.112,7,16,305,right
https://rumble.com/c/nickjfuentes,5,nick,13.12,3.309,16,611,305,right
https://rumble.com/c/nickjfuentes,6,war,12.36,1.406,73,20091,305,right
https://rumble.com/c/nickjfuentes,7,tucker,12.21,2.97,17,915,305,right
https://rumble.com/c/nickjfuentes,8,sabotages,10.12,5.839,4,12,305,right
https://rumble.com/c/nickjfuentes,9,iran,10.03,1.012,90,37982,305,right
https://rumble.com/c/nickjfuentes,10,mou,9.46,3.628,7,193,305,right
