topic_id,creator,genre,n,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,label,group
0,@TheOfficerTatum,streams,13,-2.354258686865226,-0.5220085767451723,2.882782488811926,-0.8597520951074914,-0.9958310004076263,0.46704580771706894,-0.1642828212189924,-0.16027844458600882,2.068728942546571,-0.11700519281998452,1.4433382330600766,-0.8432455251664742,ICE protests in Minneapolis,right
0,@TheOfficerTatum,videos,25,-2.128309614961253,-0.43181304490555644,-0.27380584908599176,-0.5430096211801514,-1.2252606769152061,0.826757560988318,0.1266544748471011,-0.49836349952884923,3.21328245234379,0.24387406544585477,0.66347356857421,-0.22351487271054415,ICE protests in Minneapolis,right
0,@TheQuartering,videos,71,-1.2292539108679958,1.3033670871248162,-0.3281729762759992,-0.25151763961791296,-0.44434118830256897,-0.7096004612343026,0.9767645636378751,-0.08844693006277048,3.8732801628346034,-0.3317486865110478,0.7313662055228128,-1.2207324423082746,ICE protests in Minneapolis,right
0,@TheYoungTurks,streams,10,0.2286984291919411,-2.063958697668199,-0.14327952168259567,0.06626473229881544,-0.7638667950393104,0.7024649068772539,-0.4180198528785148,-0.579220944075428,0.8581306834695391,-0.6144067876757122,2.197532585415062,-0.7570770658486723,ICE protests in Minneapolis,left
0,@TheYoungTurks,videos,35,-1.0173693920339115,-0.3583760959490532,-0.1787897586612316,-0.3029757993664252,-0.1688698970638899,-0.8953102867276015,-0.4210683238623362,-0.4387125581712904,1.1524129195623245,-0.2949832412880666,-0.692667189659626,-0.2120329254946937,ICE protests in Minneapolis,left
0,@TimcastIRL,streams,10,-1.7365393155742623,-0.13377796024711824,-0.25724833491506205,-0.5803662855634976,-0.9445924094521198,0.15057344958243127,0.059311335948814034,0.013612127272325586,2.880858167148185,-0.4294345512998823,0.0956945880965798,1.120460888541038,ICE protests in Minneapolis,right
0,@TimcastIRL,videos,34,-1.3516835981773625,0.17284558242771345,-0.5070917253577594,-0.38448512267040214,-0.9275450872035659,-0.2858534903947216,0.25598430830134244,-0.4212622792586113,0.19979663935202718,-0.45535868942238933,-0.07169711705061284,-0.12944012861123086,ICE protests in Minneapolis,right
0,@TimcastNews,videos,12,-1.0210787618104362,-1.180417595115254,-0.38963551117163564,-0.49060276188710844,-0.9686049818882755,-0.8929172523385965,0.9380742252832716,-0.637848528330512,2.088987871027937,-0.4282155384418996,-0.21700416648423304,-0.33942047580569973,ICE protests in Minneapolis,right
0,@TimesNowWorld,streams,37,-1.9526529202341145,-0.3052164982194641,0.9745206429003925,-0.43419791455950435,-1.108464587484076,0.11966585110320893,0.9517172987727786,0.3187202349230558,-0.024846378669341102,0.23880160583189278,0.3232100800164196,0.9918770332448135,ICE protests in Minneapolis,neutral
0,@TimesNowWorld,videos,36,-1.9749662836179418,-0.7352824165170456,1.8520738612788132,-0.6352615524675183,-1.041626888300019,-0.3467831450221325,-0.07997949692500063,0.2565936690921377,-0.16756443257014145,1.4506311200671047,1.6172663033419108,0.1911682066452039,ICE protests in Minneapolis,neutral
0,@USATODAY,streams,22,-0.2497413712213336,0.5132986409769684,-0.06398772555649729,-0.5069979954452878,-0.8160355053918057,-0.03359403916952324,2.875498459682879,-0.3247124138005588,-2.0059304010881234,-0.5531527973912189,-0.24039284957183343,-0.0692790168473792,ICE protests in Minneapolis,neutral
0,@USATODAY,videos,62,-0.27095935830446005,0.5224348295864651,-0.2936981671836711,-0.21550547648919202,-0.305022022818975,0.29163161120144526,2.3567502098177653,0.14438305477271232,-1.789752001992509,1.87204342336112,0.6163774979657087,0.2623547454863883,ICE protests in Minneapolis,neutral
0,@Vaush,videos,14,0.008423617734937336,1.818653142837838,-0.247676496488014,-0.020708479393070096,-0.42420273397909025,-1.5575905509861296,-0.6083365331871277,-0.4998683487597856,0.9490549287149227,-0.6870002750457369,-1.621041865883891,0.6661869685829582,ICE protests in Minneapolis,left
0,@aaronparnas1,videos,19,-2.008098982881411,0.14818313947294162,2.551127310376406,-0.4095321570841232,-0.5444887601654532,-0.9125093734397759,0.476708008033851,-0.5126969836102385,1.0391288579072187,-0.2905620631621324,0.46746307463496817,0.22123968784410408,ICE protests in Minneapolis,left
0,@adammockler,videos,26,-1.5737308709800288,0.35064387599562974,-0.06338764119231016,0.035065194714859665,-0.7131845482499977,-1.1043493728654188,1.4140819990464606,-1.0120576501622272,0.7069096099566301,-0.9448200451491983,-0.16833029239080377,-0.9492207498754879,ICE protests in Minneapolis,left
0,@aljazeeraenglish,videos,39,-1.0183299753682942,0.23612693734318854,-0.24458580124344687,-0.39169180596205466,-0.5901467886379026,-1.16837318885738,3.3503865049270383,-0.4109942212369366,-2.135395848145029,0.07836226476401327,0.2628992582779668,0.4054316229903731,ICE protests in Minneapolis,left
