organisation,genre,n_channels,channels,n_unique,F1_controlled,F1_raw,F2_controlled,F2_raw,F3_controlled,F3_raw,F4_controlled,F4_raw,F5_controlled,F5_raw,F6_controlled,F6_raw,F7_controlled,F7_raw,F8_controlled,F8_raw,F9_controlled,F9_raw,F10_controlled,F10_raw,F11_controlled,F11_raw,F12_controlled,F12_raw
Brian Tyler Cohen,videos,1,@briantylercohen,1019,-0.5780326642564799,-1.0558996132199217,-0.4804339675226405,-0.5292259762936664,0.5771417116872058,0.6202405365361485,-0.2217039223203862,-0.222630229283213,-0.3067208556064712,-0.6991615521894197,-0.7759605151129424,-0.709003636201494,1.4760036323053334,1.7232088172481514,-0.401183716164521,-0.5623598903507211,0.645475218713456,0.930865960010632,-0.3927241415772866,-0.4799366444429965,0.2516423473367787,0.5444462110467239,-0.450227049849909,-0.6337550040191899
Bridget Phetasy,videos,1,@morebridgetphetasy,200,0.610427005599273,1.1498018628200448,0.9255743983855896,1.0650924178669443,-0.4361708160900208,-0.4910227433130532,-0.0845025315721857,-0.0368255359429657,0.8401211777341957,1.186447885250094,-0.566291552161571,-1.1049085938289709,-0.7092638182777314,-0.5297072341504575,-0.1748140452952719,-0.0830081193871513,-0.1392422701310223,-0.18744048572013733,-0.5294491785720393,-0.2985625830901022,0.16353398594844257,0.3819491956694543,-0.04685871243166799,-0.1399701526194916
Brittany Venti,streams,1,@BrittanyVenti,16,-0.3622138210959856,0.0399724552252512,0.4466102786115522,1.0553938971689567,-0.5757834663680248,-0.7524012701082373,-0.6046747903716063,-0.185864922041575,-0.6200057914921592,-0.3036079650176943,-0.6200845557864643,-1.2066203541162837,0.5101525125108684,0.3967007347914076,-0.615498696976248,-0.8921389315736145,-0.4800014985691231,-0.2737721899365903,-0.7714895951978223,-0.8203425950491783,-0.3840974367409648,-0.5595515003610484,-0.6667976847723558,-1.2862137134261942
Brittany Venti,videos,1,@BrittanyVenti,50,-0.0742833215738495,0.3200842087765311,0.030851004278322002,0.3923966501625014,-0.2670599804882729,-0.4075510243819441,-0.0033623455566812,0.1180623346901179,0.8111216088711892,1.0602402745895745,-0.9661843069779288,-1.1494264368886329,0.0472355501231544,0.0478019220827362,-0.3670715664556592,-0.4945831108169071,-0.507918261412685,-0.5860435215822166,-0.08857623885489958,-0.0031795510664644,-0.3947014291602315,-0.43662028882407194,-0.893044484079992,-1.2735837499713634
CAFE,videos,1,@cafedotcom,52,0.1494768866604345,0.1387193867584283,0.3824086170286019,0.4541598446429286,-0.0074749702214861,0.029157775458764905,0.0069353420151715,-0.0542123142456637,1.4429930405758122,1.350347241025707,1.4413699312552453,1.2269269035221375,-0.7503035813391083,-0.4608042189466275,0.5123876356519318,0.5976659515489274,-0.685320088285395,-0.7179809471021567,0.1925111475174655,0.4418191273264048,0.5372528275831878,0.8703425123552789,0.6858308464283679,0.8401892129492459
CBS News,streams,1,@CBSNews,346,0.5753730933157767,0.6008200002536283,1.3830010363291612,1.3904223695378823,-0.3713089918924699,0.0946176377073005,-0.2546088561843013,-0.45662406133676675,-0.3699447555667274,-0.7783388447256011,-0.3548584800722522,-0.0194258564053012,2.153619474917651,2.9589773839695677,0.2588781351951434,0.4388938043369515,-0.7358410720680709,-1.017472051190243,-0.8254070063228311,-0.5906192520449958,0.2784257641192428,0.5715220179628901,0.44694564739334774,0.650411928384341
CBS News,videos,2,@60minutes; @CBSNews,8257,0.7731289588010869,0.7322333101382053,0.5735779874416759,0.6427513900238933,-0.4809052388043367,-0.2897414784621513,-0.11821692257185046,-0.2587779065000427,0.2745443623037936,0.0636387984572419,-0.47606633079127025,-0.45224305411572713,1.4829068879724079,2.1594208943221447,0.08919449239348932,0.3047618304327741,-0.3949266769534422,-0.5998607637422404,0.14946299112482275,0.527289993059029,0.24530713394755685,0.5431984539479545,0.07144776266353264,0.513549979567135
CNN,streams,1,@CNN,93,0.0935150851552859,0.6562787668884198,-0.5977401302218727,-0.6215242400447312,-1.1717600206385377,-0.4211900999534563,-0.5358804107851001,-0.722411502159644,-0.3473132991797824,-0.7575455016491691,-0.6505461069076789,-0.4452145070164825,1.6535934291090373,2.5022515840489103,0.265073850338481,0.4868279256191775,-0.6338405210075917,-0.7311222211481708,-0.1099810832919361,0.013684128409523,-1.3907447613318975,-0.9089688362205436,-0.0901611409084102,0.2227888310195606
CNN,videos,1,@CNN,1638,0.7026478173184226,0.5313462668149583,0.5080686064770545,0.5809441554832946,-0.3916532642273309,-0.2713182009926807,-0.1092069189720692,-0.1773248356947256,0.6006343031311732,0.44741063027985134,-0.6081595039726789,-0.6535899254782269,1.4792216371787736,2.0179527796225885,0.23855084064565804,0.40032888187325816,-0.2404020308292401,-0.3304844596655839,0.6021403776883371,1.0102610629185274,-0.3382806631434494,-0.05993115535708571,0.0733973784471541,0.5921335186075753
Cam Higby,streams,1,@CamHigby,59,0.2920776592168637,-0.0888115283513226,-1.3476297682430278,-1.3245270604133417,0.0549499922668186,0.2484552498144241,-0.2006377107854749,-0.3195517998394862,-0.3712534636855645,-0.5770685497994346,-0.6823455728306409,-0.9665190602888368,-0.472838074958742,-0.0712153676970464,-0.4072301157004339,-0.3784131367764116,-0.229898420970501,-0.4228736535099694,-1.2712358277331364,-0.9052141046386416,-0.7483861102394845,-0.6984524428508421,-0.4993808829302759,-0.5965526113616587
Cam Higby,videos,1,@CamHigby,174,0.0296565804592179,-0.3752223639859936,1.0676631733254898,1.264823238752932,-0.3625858304875984,-0.4106751548391942,0.3621925650407118,0.3118102871398421,-0.0291193765937622,-0.1472881820530121,-0.6618287038301424,-0.8240721597910843,-0.8672175325649882,-0.6236953317391619,-0.1285436583961624,-0.2705856014433472,-0.37941055842457855,-0.589741461428558,-0.3236314003976913,0.0484674762193302,-0.7162295152139861,-0.574827456785446,-0.4871173046868549,-0.6047269828365374
Cash Jordan,videos,1,@CashJordan,299,-0.1435325174856433,-0.579493863276666,-0.1257055054201536,0.0530118724225484,-0.2019521644143367,-0.2128435428208601,0.7990244468132206,0.8120539509376018,-0.9427973373878706,-1.168079492770154,-0.0338831374485718,0.1587598617531306,-0.2913563010174538,0.0447489909830887,1.0480914138377124,1.0597851290532634,1.8428029246337851,1.8250190784105174,2.552425878648667,3.1420794103186394,-1.187628661827697,-1.131027675408076,-1.0015577721902975,-0.4441558846038085
CaspianReport,videos,1,@CaspianReport,25,0.5193517040661009,0.1317067898498627,2.27923216627715,2.420583369739255,-0.7262618036713892,-0.5581027564502351,-0.3156243181522501,-0.352754466375371,4.1834598045388915,4.2745321889530965,-1.4081877254548314,-1.666015932443836,-0.0256825058777971,0.4721702700210922,-0.0739762226939356,-0.0608565113226578,-0.5683087227419922,-0.7101776254417608,-1.3768305934730565,-0.5989043012136928,-1.8375482876941112,-1.5621826345733338,1.6533737316700012,2.849593064966738
Chad Prather,streams,1,@ChadPrather1,190,0.46337843853719574,1.533679669737004,0.5042616396935384,0.529593054191376,-0.2139271352045925,-0.1085751678958901,0.0420744153842774,0.0896564088421618,2.190061967733522,2.7963603685724774,-1.1078432784194363,-1.6072356134158394,-0.8044980272993132,-0.9264393724819966,-0.5272458740371198,-0.4333017932417792,-0.0757372497369004,-0.1067846904800374,-0.7708897054156048,-0.5849384718389283,-0.0369925212222522,0.5811371241560781,0.2897833199657568,-0.0965898536131095
Chad Prather,videos,1,@ChadPrather1,152,0.2061959028225801,0.5831217819630713,0.5437919049730946,0.5907445314920504,-0.2693083151371387,-0.2640834998227122,-0.3193408433121715,-0.3568884735800728,0.4095270479362669,0.6464594928279275,-0.5373032819386423,-0.6879941847745842,-0.7058518892889128,-0.6177960669219,-0.2373085068200986,-0.2303241555142335,-0.2001727979857963,-0.2502230713806086,-0.0663699026265867,0.1524812663866147,0.8471346176192395,1.2592856153115306,-0.2542331695628707,-0.48232207253287523
Channel 5,videos,1,@Channel5YouTube,42,0.4752424600033254,0.7122769156807505,-2.9486392343123375,-2.9967292743052676,-0.5533928038640346,-0.5613658123016784,-0.47509069416998645,-0.5817088296914952,-0.1041954772378195,-0.1127236559555271,0.0475348270538111,0.1069621269681418,-0.6023022176894209,-0.3765362625015052,0.8991977072802181,0.9225435406508664,-0.6641804886521493,-0.7009962973386775,-1.191526830468148,-0.8995012513102447,-1.795672654906276,-1.579920773310202,-0.1637576889579475,-0.1675918919955369
Chicks on the Right,streams,1,@chicksonright,174,-1.2590166174548685,-1.4517210034066212,-0.49570375852418475,-0.5983053472120629,-0.522363716533585,-0.6820488048295096,-0.21838199350760748,-0.3150805799188841,-0.9837174366056964,-1.3254834357736278,1.453205198979849,2.488798954264938,-0.3547470152554686,-0.3095923540265674,0.2628856051285754,0.3560183214850958,-1.3713364146343916,-1.1798932226867225,-0.1829737647474976,-0.1363855441608562,1.7338683822562606,1.9950685685529863,-0.1618438042025789,-0.3278639602786234
Chicks on the Right,videos,1,@chicksonright,446,-0.4580873403258025,-0.5122989268270995,0.1246207693410832,0.2367935815950236,-0.5139912755243207,-0.7017655195476321,-0.2151521280801737,-0.2737868109284518,-0.0966722017248596,-0.2804961412159447,0.0087911615442216,0.8390153872774561,-0.3737666949881655,-0.3855413712233971,-0.1531656422866572,-0.2955620324165086,-0.6114004857732801,-0.4997117375606565,-0.5187784040087656,-0.4061081392151705,-0.2310559240776579,-0.24943960299773527,-0.6438834332068312,-0.9527268260903652
China Insights,videos,1,@chinainsights-r2w,238,-0.429099874702291,-0.2678899416829721,0.1303837741534387,0.1037920812132081,-0.4174800695039831,-0.2019531345609178,-0.1331056427264743,-0.2609428494988557,0.7793776352447754,0.7813944223881493,-0.1751898028160132,-0.1007661029894702,-0.8911338279961775,-0.36936560949238506,1.046969717844499,1.2822247269040032,-0.5400309040689059,-0.7339665783543201,0.4129369771641182,0.9275765195128522,0.3917359674048761,0.8054741944194632,-1.0086875001131572,-0.145967107392313
Chris Cuomo,streams,1,@chriscuomo,8,0.5950105125712106,1.0563892417904075,-2.325035095682604,-2.2717643590900343,0.3052724839811809,0.6207218425467953,0.1601308628528948,0.2206044119650592,-0.2886156521133348,-0.5686465680519961,-0.4084150883794271,0.1121171307679087,0.6791350988925157,1.030867814910409,-0.1581872204633875,0.051813469117881,2.579067844125618,2.7592176503869337,-0.5031716520340033,-0.6061668571887062,-3.0287340027022704,-3.0834166690347553,-1.8076734769342344,-1.8600433821253208
Chris Cuomo,videos,1,@chriscuomo,203,0.7365408687693019,0.7282148424676061,0.448869874278463,0.6181688978811912,-0.3557072854691528,-0.3180880830787151,-0.0654627468608107,0.0703801311761341,2.0993792956563433,2.044887326517674,-0.3176751915330151,-0.3297068260316267,-0.6650264939526453,-0.4740821135406474,-0.1254369443491438,-0.1622380516408225,-0.4750517574956126,-0.400693117542335,-0.913601227378522,-0.6480264212569209,-0.9915505790913324,-0.8199749141366769,-0.2239226265036394,0.053022889748851804
Clay & Buck,streams,1,@clayandbuck,42,0.1125456454222557,1.3871088984623636,-2.917120017994808,-4.067431352410911,-1.5701977764350683,0.880223510419032,-0.0200225645205001,-0.3786469875061321,0.086977126370217,-0.46747129477620364,-1.076125037926619,-1.1994781303812023,-1.0646704587993427,-2.2109882026886267,0.1401021475886827,0.5243511554380599,-2.384029766930194,-1.6138190303236934,-0.0726405257603761,-1.201597676330508,0.965406409368681,-1.1948466112943534,0.0404419954717704,-0.1788291925926919
Clay & Buck,videos,1,@clayandbuck,565,0.3343486612856358,0.47165942266073996,-0.295124996422343,-0.2158762822458419,-0.2876831958502895,-0.2553461976136559,-0.2876805094069039,-0.4063226764124033,0.0389318702405114,-0.0697057005727472,0.4798404159190595,0.6994273589951301,-0.9426471423266954,-0.6361572342137483,-0.1512453460952048,-0.11546563850337918,-0.6159466596508578,-0.7457583871712643,-0.0476279322603693,0.2886745925056949,0.349816850280231,0.7207221624616553,0.2171386689045702,0.348270213587519
Cole Hastings,videos,1,@ColeHastings,30,-0.1543291485645208,0.4680736542631746,-1.4452536006077026,-0.9496288336640466,-0.2876904228137238,-0.4206848335072797,-0.6830787730972767,-0.4917347929085507,1.3147561453571686,2.0360227264772788,-0.2954752738707011,-1.0918558379941083,-0.6250939858771627,-0.4517205830590973,-0.7212547391026444,-0.8957632011467687,-0.8032041656573773,-0.757750519395455,-1.1015715119757583,-1.0174078479709,-0.9350450883898788,-1.1794219648764792,0.4325430925470697,0.4999056339450784
Coleman Hughes,videos,1,@ColemanHughesOfficial,52,0.4163471170159842,0.6463407354727249,0.3826112387704536,0.5189298975402715,-0.1950637161249978,-0.2531370701824565,-0.3526794602783392,-0.4023783351094796,2.679250487616829,2.875596142908746,0.661917717975732,0.4304448284023017,-0.6136514363228718,-0.3830195603904947,-0.4346808007331214,-0.48318304100721765,0.047718864627775796,0.0166086322457042,-0.6943077423589098,-0.2743166827144616,-0.6037679518256245,-0.3479854175161225,-0.1847488353804758,-0.1300438582466589
Crooked Media,videos,2,@lovettorleaveitpodcast; @podsaveamerica,753,-0.5506742006961975,-0.7824513576395336,-0.7862770361569701,-0.732881987433186,-0.2871866898345759,-0.2653722305633447,-0.33741814103102,-0.2954935707845727,0.1089577806795476,-0.123971088694536,0.1598324591892904,0.22268574626033494,-0.6132607818581111,-0.368845708325178,-0.2654980403130637,-0.3511380944229967,-0.6026598111228357,-0.4418704687539622,-0.6935376660041845,-0.563385623645817,0.06074529034431881,0.21805367864423358,-0.30340193165897245,-0.23451454133041483
Daily Beast,streams,1,@TheDailyBeast,34,-0.4669512983374197,-0.8507403439527428,0.4050570454180094,0.3383817081141127,1.0711554920383477,1.1872548573167907,-0.4363099181510142,-0.4170350837725486,1.7436211996988231,1.5014915161834228,-0.1808025108013445,0.1548982693217615,-0.3765380118391575,-0.2098775547747327,-0.3886929091274139,-0.3823860333803546,-1.7336453125003002,-1.4747471927199745,-0.7811699570820695,-0.6992878081203309,-0.7336807502644875,-0.5338570730419011,-0.5185652139097723,-0.6038915984868831
Daily Beast,videos,1,@TheDailyBeast,294,0.0529315444206546,-0.5070624071259345,0.3718005817597585,0.5068335795968173,0.1863315124343582,0.1442649425641967,-0.3887382064327111,-0.2248119068147259,3.813282635348869,3.616521511109551,-0.6644019875489949,-0.7679075223867703,-0.4507966269112897,-0.3094021906508541,-0.1332327263348631,-0.4366642930478969,-1.2027887594903512,-0.7997787129935255,-0.1187773665199772,-0.3608408525301322,-0.9540827356814207,-0.9153071967193964,0.22034970033821213,-0.0410100124432182
Daily Wire,streams,4,@AndrewKlavan; @BenShapiro; @MattWalsh; @MichaelKnowles,23,0.6436703493887771,0.9367473080884059,-1.602806103259212,-1.5546925973434431,0.07508659714386996,0.3425410621159138,0.025515210086344855,-0.011993499433271895,-0.10480623016692814,-0.257895365098422,-1.3263152146997057,-1.3830546967014874,-0.9135184679992018,-0.5174763451897431,-0.852329594986611,-0.7383231307770934,-0.557399441817277,-0.6931242923042269,-1.229053381937243,-0.8018533645396274,-0.15569231596726468,0.31958140778235006,-1.0429219838146624,-0.832432787667241
Daily Wire,videos,4,@AndrewKlavan; @BenShapiro; @MattWalsh; @MichaelKnowles,1411,0.09236790483626507,0.24031202653204825,0.04401042009416516,0.18297592017107936,-0.19585872937393495,-0.25596932650201826,-0.08127049394716716,-0.10117211162216147,0.7713101900184184,0.7921395264134471,-0.5532463984773993,-0.5869429602932267,-0.9563532312419164,-0.777937136936218,-0.23344339187495455,-0.29018622468349053,-0.29831373950348367,-0.35916630848793724,-0.3701439211779045,-0.10475751048760108,-0.6106808186779816,-0.45123027185661896,-0.26602699166904265,-0.38715084994917387
Dan Bongino,videos,1,@RealDanBongino,266,0.5682204040692262,0.9799412755245022,0.0533182160414204,0.5479971530516543,-0.2468035991988067,-0.3302417973449079,-0.0182124241903926,0.3970502363037098,0.5180025576427171,0.5720188428486872,-0.9360410197274924,-1.5682989066772164,-0.6783671915220426,-0.698929626722655,-0.5198208172656861,-0.5689742176126775,-0.6544445782432085,-0.3271540626944933,-0.4710940247637902,-0.5532857882050372,-0.4753098026368538,-0.6908060155001519,-0.273435534831601,-0.5599650263275491
Danny Haiphong,streams,1,@DannyHaiphongYT,220,-1.8261477302556763,-2.784311227048178,-0.355375478980696,-0.3429663879267797,-0.3619466494522854,-0.10268847701633468,0.09267667311543738,0.0223346688167031,-0.7253171983471187,-1.0755925681331229,3.030680855116157,2.9174687723076445,-0.8203098212751928,0.024809136638082402,0.6671743175366124,0.9542850784185766,0.2107714405993673,0.007652324427493,-0.977108950744008,-0.065581841344695,-0.157937466948627,0.084746375281577,0.3731407813688898,2.2897394275047076
Danny Haiphong,videos,1,@DannyHaiphongYT,53,-2.9046630102537803,-3.762213340614219,0.7509862979771087,0.7963861084819251,-0.3187645848942107,-0.0927939066015395,-0.1030909634476908,-0.1486200977653066,-0.5613996776867268,-0.8691047419114039,1.999987478901984,1.876494155092431,-0.9785176615966652,-0.2464265448760721,0.2505225750298958,0.4434019233960801,-0.334102773853965,-0.5000126250453517,-0.6238094619343906,0.3707903548174346,0.0506269462241404,0.2794682431622324,0.8707484875667878,2.7367657294759375
DarkHorse,streams,1,@DarkHorsePod,35,0.9509959122199452,2.0505309357377848,-1.0254416101504022,-1.341879330483517,0.4942338306762817,0.4177371521147824,0.2278105085712893,0.1553647191194397,1.2636142377491293,1.532246006954811,3.5092862880081137,3.579267195401703,-0.0514869135575301,-0.0556417037345554,0.9756186099156381,0.8815103134231269,1.222055076482793,1.2675926855702628,-1.0249295761317307,-0.6951594627416435,0.9014082399433488,1.3878353909484644,0.3566850863000186,-0.0472003780124224
DarkHorse,videos,1,@DarkHorsePod,65,0.3665321657541595,0.919923351461442,-1.092579590968517,-1.070989944241299,0.1986449426839849,0.1842124838460798,-0.017343798345349,-0.0808207727834628,0.5838933289056542,0.8159675231179686,0.3288864806668771,0.1068850231210492,-0.8691757912812209,-0.6484978538922332,-0.0313839981701043,0.0933891235327855,-0.3494279387423471,-0.4433799822474668,-0.0966142480222078,0.0785282573606328,-0.2592435357383157,-0.0363498179921354,-0.129085588307896,-0.24859270990954874
Dave Smith,videos,1,@PartOfTheProblem,97,0.6574658678647004,0.8973802093240432,-1.6908430577250118,-1.7194869814159324,-0.6902673832078134,-0.6689058166109598,-0.332503761484585,-0.3012421569721215,-0.40435191418243943,-0.4154263509615207,-0.891513878327333,-0.7224392666588,-0.9816761047950483,-1.0048231747584857,-0.7084010260663186,-0.6904516941437767,-0.7531061725090478,-0.5591223648290142,-1.1990481008276386,-1.1128903718584309,-1.3873608246378186,-1.464422557684906,-0.2910237160923846,-0.3605693755871711
