model,word,log_odds_right_vs_left,z,count_right,count_left,rtd_contribution,rank_right,rank_left,n_right_titles,n_left_titles,rtd_total
label_claude_code_opus,send,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,haberman,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,maggie,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,weather,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,cking,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,kicks,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,picks,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,cognitive,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,cocky,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,khan,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,elias,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,ellisons,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,spike,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,bigotry,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,images,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,gamble,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,contempt,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,mar-a-lago,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,suffering,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,lutnick,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,contract,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,brain,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,mystery,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,flops,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,wilkerson,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,horribly,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,realize,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,concentration,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,removal,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,iraq,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,deport,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,reign,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,temper,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,wiles,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,accept,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,alarming,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,sinks,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,royal,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,visit,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,pick,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,finkelstein,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,oust,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,explainer,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,abandoning,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,bigot,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,cast,-4.211,-0.84,0,3,-0.0001,7022.5,1411.0,2556,3033,0.4924
label_claude_code_opus,majority,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,pierre,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,ceo,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,rejects,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,viktor,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,budget,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,hundreds,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,usaid,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,tanks,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,investigations,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,rest,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,place,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,drama,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,wire,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,beef,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,suddenly,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,beginning,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,bases,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,soon,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,saudi,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,owns,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,hungary,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,little,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,drive,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,anti,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,camps,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,contrapoints,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,maps,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,accountable,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,search,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,missile,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,panicked,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,polling,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,blackout,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,blocks,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,jennings,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,praises,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,deaths,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,hands,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,ossoff,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,lobby,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,us-israel,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,rush,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,sarah,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,holding,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,raises,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,crow,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,unraveling,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,hides,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,firm,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,ahead,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,dumbest,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,af,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,promise,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,brand,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,emma,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,quietly,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,pro-palestine,-0.945,-0.84,1,3,-8e-05,4063.5,1411.0,2556,3033,0.4924
label_claude_code_opus,threat,-0.3,-0.85,13,20,-0.00012,206.5,102.5,2556,3033,0.4924
label_claude_code_opus,peace,-0.338,-0.85,10,16,-0.0001,312.0,158.0,2556,3033,0.4924
label_claude_code_opus,cuba,-0.338,-0.85,10,16,-0.0001,312.0,158.0,2556,3033,0.4924
label_claude_code_opus,hits,-0.405,-0.86,7,12,-9e-05,518.5,270.0,2556,3033,0.4924
label_claude_code_opus,lawyer,-0.405,-0.86,7,12,-9e-05,518.5,270.0,2556,3033,0.4924
label_claude_code_opus,killing,-0.405,-0.86,7,12,-9e-05,518.5,270.0,2556,3033,0.4924
label_claude_code_opus,turned,-0.555,-0.92,4,8,-8e-05,1024.0,473.5,2556,3033,0.4924
label_claude_code_opus,week,-0.555,-0.92,4,8,-8e-05,1024.0,473.5,2556,3033,0.4924
label_claude_code_opus,busted,-0.555,-0.92,4,8,-8e-05,1024.0,473.5,2556,3033,0.4924
label_claude_code_opus,bombs,-0.555,-0.92,4,8,-8e-05,1024.0,473.5,2556,3033,0.4924
label_claude_code_opus,victory,-0.555,-0.92,4,8,-8e-05,1024.0,473.5,2556,3033,0.4924
label_claude_code_opus,officials,-0.555,-0.92,4,8,-8e-05,1024.0,473.5,2556,3033,0.4924
label_claude_code_opus,camera,-0.555,-0.92,4,8,-8e-05,1024.0,473.5,2556,3033,0.4924
label_claude_code_opus,moves,-0.555,-0.92,4,8,-8e-05,1024.0,473.5,2556,3033,0.4924
label_claude_code_opus,rails,-0.555,-0.92,4,8,-8e-05,1024.0,473.5,2556,3033,0.4924
label_claude_code_opus,insider,-0.555,-0.92,4,8,-8e-05,1024.0,473.5,2556,3033,0.4924
label_claude_code_opus,uygur,-0.77,-0.94,2,5,-8e-05,2049.5,849.0,2556,3033,0.4924
label_claude_code_opus,natalie,-0.77,-0.94,2,5,-8e-05,2049.5,849.0,2556,3033,0.4924
label_claude_code_opus,global,-0.47,-0.94,6,11,-9e-05,635.0,303.5,2556,3033,0.4924
label_claude_code_opus,united,-0.77,-0.94,2,5,-8e-05,2049.5,849.0,2556,3033,0.4924
label_claude_code_opus,rubin,-0.77,-0.94,2,5,-8e-05,2049.5,849.0,2556,3033,0.4924
label_claude_code_opus,palestinian,-0.47,-0.94,6,11,-9e-05,635.0,303.5,2556,3033,0.4924
label_claude_code_opus,quits,-0.77,-0.94,2,5,-8e-05,2049.5,849.0,2556,3033,0.4924
label_claude_code_opus,silence,-0.77,-0.94,2,5,-8e-05,2049.5,849.0,2556,3033,0.4924
label_claude_code_opus,zionists,-0.77,-0.94,2,5,-8e-05,2049.5,849.0,2556,3033,0.4924
label_claude_code_opus,ms,-0.77,-0.94,2,5,-8e-05,2049.5,849.0,2556,3033,0.4924
label_claude_code_opus,stunt,-0.77,-0.94,2,5,-8e-05,2049.5,849.0,2556,3033,0.4924
label_claude_code_opus,sotu,-0.77,-0.94,2,5,-8e-05,2049.5,849.0,2556,3033,0.4924
label_claude_code_opus,milo,-0.77,-0.94,2,5,-8e-05,2049.5,849.0,2556,3033,0.4924
label_claude_code_opus,cancel,-0.47,-0.94,6,11,-9e-05,635.0,303.5,2556,3033,0.4924
label_claude_code_opus,conversation,-0.77,-0.94,2,5,-8e-05,2049.5,849.0,2556,3033,0.4924
label_claude_code_opus,giving,-0.77,-0.94,2,5,-8e-05,2049.5,849.0,2556,3033,0.4924
label_claude_code_opus,israelis,-0.77,-0.94,2,5,-8e-05,2049.5,849.0,2556,3033,0.4924
label_claude_code_opus,accountability,-0.77,-0.94,2,5,-8e-05,2049.5,849.0,2556,3033,0.4924
label_claude_code_opus,ben,-0.47,-0.94,6,11,-9e-05,635.0,303.5,2556,3033,0.4924
label_claude_code_opus,grab,-0.77,-0.94,2,5,-8e-05,2049.5,849.0,2556,3033,0.4924
label_claude_code_opus,brings,-0.77,-0.94,2,5,-8e-05,2049.5,849.0,2556,3033,0.4924
label_claude_code_opus,marjorie,-0.77,-0.94,2,5,-8e-05,2049.5,849.0,2556,3033,0.4924
label_claude_code_opus,rule,-0.77,-0.94,2,5,-8e-05,2049.5,849.0,2556,3033,0.4924
label_claude_code_opus,amid,-0.77,-0.94,2,5,-8e-05,2049.5,849.0,2556,3033,0.4924
label_claude_code_opus,water,-0.77,-0.94,2,5,-8e-05,2049.5,849.0,2556,3033,0.4924
label_claude_code_opus,oliver,-0.77,-0.94,2,5,-8e-05,2049.5,849.0,2556,3033,0.4924
label_claude_code_opus,fed,-0.77,-0.94,2,5,-8e-05,2049.5,849.0,2556,3033,0.4924
label_claude_code_opus,strategy,-0.47,-0.94,6,11,-9e-05,635.0,303.5,2556,3033,0.4924
label_claude_code_opus,marxist,-0.77,-0.94,2,5,-8e-05,2049.5,849.0,2556,3033,0.4924
label_claude_code_opus,missiles,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,opposing,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,ww,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,denies,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,admission,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,bid,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,bombed,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,abughazaleh,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,desperately,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,hitler,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,targeted,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,sayed,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,utter,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,past,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,henningsen,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,latin,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,backing,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,lincoln,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,saw,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,jonathan,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,racists,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,conditions,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,applebaum,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,publicly,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,prize,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,yes,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,wall,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,trumps,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,ford,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,fair,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,blatant,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,catastrophe,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,pakman,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,grow,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,blueprint,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,hakeem,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,mode,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,boat,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,economist,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,grim,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,selling,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,ball,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,kidnapping,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,bisan,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,justin,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,tjrs,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,ongoing,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,hogwatch,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,dollars,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,countering,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,plays,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,officially,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,leo,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,munchau,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,reporting,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,capitol,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,chuds,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,sees,-4.211,-0.97,0,4,-0.00012,7022.5,1066.0,2556,3033,0.4924
label_claude_code_opus,can't,-0.276,-1.02,22,33,-0.00013,75.0,41.0,2556,3033,0.4924
label_claude_code_opus,gas,-0.555,-1.03,5,10,-0.0001,796.0,347.0,2556,3033,0.4924
label_claude_code_opus,collapses,-0.555,-1.03,5,10,-0.0001,796.0,347.0,2556,3033,0.4924
label_claude_code_opus,daily,-0.555,-1.03,5,10,-0.0001,796.0,347.0,2556,3033,0.4924
label_claude_code_opus,disgusting,-0.704,-1.04,3,7,-9e-05,1377.5,568.0,2556,3033,0.4924
label_claude_code_opus,adam,-0.704,-1.04,3,7,-9e-05,1377.5,568.0,2556,3033,0.4924
label_claude_code_opus,rogan,-0.704,-1.04,3,7,-9e-05,1377.5,568.0,2556,3033,0.4924
label_claude_code_opus,stunned,-0.704,-1.04,3,7,-9e-05,1377.5,568.0,2556,3033,0.4924
label_claude_code_opus,loomer,-0.704,-1.04,3,7,-9e-05,1377.5,568.0,2556,3033,0.4924
label_claude_code_opus,meets,-0.704,-1.04,3,7,-9e-05,1377.5,568.0,2556,3033,0.4924
label_claude_code_opus,human,-0.704,-1.04,3,7,-9e-05,1377.5,568.0,2556,3033,0.4924
label_claude_code_opus,fetterman,-0.704,-1.04,3,7,-9e-05,1377.5,568.0,2556,3033,0.4924
label_claude_code_opus,decline,-0.704,-1.04,3,7,-9e-05,1377.5,568.0,2556,3033,0.4924
label_claude_code_opus,union,-0.704,-1.04,3,7,-9e-05,1377.5,568.0,2556,3033,0.4924
label_claude_code_opus,establishment,-0.704,-1.04,3,7,-9e-05,1377.5,568.0,2556,3033,0.4924
label_claude_code_opus,green,-0.704,-1.04,3,7,-9e-05,1377.5,568.0,2556,3033,0.4924
label_claude_code_opus,cenk,-0.704,-1.04,3,7,-9e-05,1377.5,568.0,2556,3033,0.4924
label_claude_code_opus,stage,-0.483,-1.05,7,13,-0.0001,518.5,235.5,2556,3033,0.4924
label_claude_code_opus,family,-0.441,-1.07,9,16,-0.00012,372.5,158.0,2556,3033,0.4924
label_claude_code_opus,cked,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,rude,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,surprise,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,schmidt,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,losses,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,list,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,hunger,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,joyce,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,weiss,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,awakening,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,results,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,bari,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,crypto,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,whoa,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,lowkey,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,blumenthal,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,stooge,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,sachs,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,army,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,murders,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,targeting,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,feared,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,independent,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,yiannopoulos,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,krystal,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,uss,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,unpopular,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,weird,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,throws,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,prof,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
label_claude_code_opus,smear,-4.211,-1.08,0,5,-0.00013,7022.5,849.0,2556,3033,0.4924
