day,titles,active_channels,epstein_titles,epstein_channels,epstein_share,epstein_residual_pooled,epstein_residual_channels,iran_titles,iran_channels,iran_share,iran_residual_pooled,iran_residual_channels,war_titles,war_channels,war_share,war_residual_pooled,war_residual_channels,trump_titles,trump_channels,trump_share,trump_residual_pooled,trump_residual_channels,israel_titles,israel_channels,israel_share,israel_residual_pooled,israel_residual_channels,files_titles,files_channels,files_share,files_residual_pooled,files_residual_channels,epstein_broad_titles,epstein_broad_channels,epstein_broad_share,epstein_broad_residual_pooled,epstein_broad_residual_channels,iran_broad_titles,iran_broad_channels,iran_broad_share,iran_broad_residual_pooled,iran_broad_residual_channels,war_broad_titles,war_broad_channels,war_broad_share,war_broad_residual_pooled,war_broad_residual_channels,israel_broad_titles,israel_broad_channels,israel_broad_share,israel_broad_residual_pooled,israel_broad_residual_channels,political_titles,political_channels,political_share,political_residual_pooled,political_residual_channels
2026-06-22,1130.000000,176.000000,3.000000,3.000000,0.002655,-0.546622,-0.361580,178.000000,60.000000,0.157522,0.355381,0.383529,45.000000,23.000000,0.039823,-0.003448,-0.031336,238.000000,79.000000,0.210619,-0.063957,0.066961,28.000000,17.000000,0.024779,0.185775,0.132538,4.000000,4.000000,0.003540,-0.049394,0.110308,3.000000,3.000000,0.002655,-0.567644,-0.391069,197.000000,61.000000,0.174336,0.298408,0.352172,71.000000,33.000000,0.062832,-0.299171,-0.083893,45.000000,18.000000,0.039823,0.098853,-0.153973,1054.000000,173.000000,0.932743,0.009840,0.009926
2026-06-23,1256.000000,193.000000,6.000000,5.000000,0.004777,-0.399157,-0.348217,160.000000,46.000000,0.127389,0.272763,0.087008,48.000000,28.000000,0.038217,-0.004283,0.077862,278.000000,79.000000,0.221338,-0.007369,-0.017671,31.000000,19.000000,0.024682,0.207320,0.067668,3.000000,3.000000,0.002389,-0.384116,-0.281565,6.000000,5.000000,0.004777,-0.412640,-0.369117,178.000000,48.000000,0.141720,0.218480,0.066239,67.000000,30.000000,0.053344,-0.375700,-0.247426,43.000000,23.000000,0.034236,-0.013168,-0.085081,1144.000000,188.000000,0.910828,-0.017592,0.005783
2026-06-24,1292.000000,190.000000,11.000000,8.000000,0.008514,0.098433,0.038854,128.000000,42.000000,0.099071,-0.017976,-0.021686,55.000000,28.000000,0.042570,0.102744,0.020367,326.000000,80.000000,0.252322,0.106381,0.005282,30.000000,19.000000,0.023220,0.250011,0.192831,4.000000,3.000000,0.003096,-0.277011,-0.371467,11.000000,8.000000,0.008514,0.100350,0.041352,141.000000,44.000000,0.109133,-0.057455,-0.010629,75.000000,33.000000,0.058050,-0.292779,-0.178099,47.000000,23.000000,0.036378,0.114257,-0.033759,1183.000000,189.000000,0.915635,-0.015078,0.028235
2026-06-25,1306.000000,190.000000,4.000000,3.000000,0.003063,-1.010244,-0.978792,97.000000,41.000000,0.074273,-0.221350,-0.001066,64.000000,33.000000,0.049005,0.214238,0.214667,329.000000,82.000000,0.251914,0.158444,0.041429,21.000000,16.000000,0.016080,-0.150412,-0.036189,3.000000,3.000000,0.002297,-0.595269,-0.471642,4.000000,3.000000,0.003063,-1.020435,-0.993843,106.000000,41.000000,0.081164,-0.257039,-0.038632,89.000000,39.000000,0.068147,-0.151424,0.008717,34.000000,20.000000,0.026034,-0.232739,-0.182031,1075.000000,187.000000,0.823124,-0.117441,0.015883
2026-06-26,1208.000000,189.000000,23.000000,16.000000,0.019040,0.780229,0.660010,94.000000,36.000000,0.077815,-0.183823,-0.063946,33.000000,20.000000,0.027318,-0.278551,-0.180874,250.000000,77.000000,0.206954,-0.029856,0.032875,23.000000,14.000000,0.019040,0.203465,0.023811,9.000000,8.000000,0.007450,0.328093,0.373326,23.000000,16.000000,0.019040,0.770400,0.641432,126.000000,39.000000,0.104305,-0.039796,-0.039986,96.000000,40.000000,0.079470,0.063575,0.120678,35.000000,20.000000,0.028974,0.013419,-0.082907,1069.000000,183.000000,0.884934,-0.040557,0.002642
2026-06-27,767.000000,143.000000,9.000000,7.000000,0.011734,0.399229,0.380306,73.000000,26.000000,0.095176,0.016118,-0.066576,29.000000,20.000000,0.037810,0.037486,0.213010,136.000000,53.000000,0.177314,-0.185602,-0.037807,11.000000,9.000000,0.014342,-0.236152,-0.048572,4.000000,4.000000,0.005215,0.320813,0.460873,9.000000,7.000000,0.011734,0.400139,0.379140,86.000000,28.000000,0.112125,0.032631,-0.034369,90.000000,37.000000,0.117340,0.355861,0.348746,18.000000,12.000000,0.023468,-0.314117,-0.186110,670.000000,143.000000,0.873533,-0.052165,0.032310
2026-06-28,646.000000,123.000000,8.000000,6.000000,0.012384,0.600748,0.464410,72.000000,28.000000,0.111455,0.093301,0.084705,31.000000,19.000000,0.047988,0.160824,0.171315,132.000000,47.000000,0.204334,-0.065383,-0.057309,16.000000,9.000000,0.024768,-0.014916,-0.140852,3.000000,2.000000,0.004644,0.416070,0.203551,8.000000,6.000000,0.012384,0.605516,0.473178,85.000000,30.000000,0.131579,0.073581,0.101232,87.000000,37.000000,0.134675,0.402362,0.409326,22.000000,13.000000,0.034056,-0.296558,-0.181099,569.000000,116.000000,0.880805,-0.044286,-0.024677
2026-06-29,1083.000000,168.000000,2.000000,2.000000,0.001847,-0.724697,-0.556490,83.000000,38.000000,0.076639,-0.385212,-0.040277,24.000000,13.000000,0.022161,-0.604860,-0.566493,216.000000,70.000000,0.199446,-0.121130,-0.007419,19.000000,16.000000,0.017544,-0.091497,0.159542,1.000000,1.000000,0.000923,-0.925963,-0.790660,2.000000,2.000000,0.001847,-0.733477,-0.575529,96.000000,38.000000,0.088643,-0.409318,-0.093819,69.000000,35.000000,0.063712,-0.320662,-0.012030,31.000000,18.000000,0.028624,-0.207014,-0.114355,954.000000,164.000000,0.880886,-0.043490,0.004051
2026-06-30,1320.000000,198.000000,5.000000,5.000000,0.003788,-0.497380,-0.276616,73.000000,35.000000,0.055303,-0.582050,-0.226453,47.000000,27.000000,0.035606,-0.102812,-0.011682,252.000000,85.000000,0.190909,-0.158344,0.028839,19.000000,10.000000,0.014394,-0.261268,-0.536239,2.000000,2.000000,0.001515,-0.587669,-0.489572,5.000000,5.000000,0.003788,-0.498990,-0.287290,81.000000,36.000000,0.061364,-0.649850,-0.267495,71.000000,35.000000,0.053788,-0.404943,-0.153926,37.000000,18.000000,0.028030,-0.191325,-0.355537,1191.000000,194.000000,0.902273,-0.023091,0.012782
2026-07-01,1280.000000,191.000000,4.000000,3.000000,0.003125,-0.709810,-0.755144,75.000000,29.000000,0.058594,-0.565216,-0.409997,42.000000,23.000000,0.032813,-0.185910,-0.207286,288.000000,75.000000,0.225000,-0.011747,-0.065155,16.000000,10.000000,0.012500,-0.293576,-0.389899,3.000000,1.000000,0.002344,-0.333988,-1.068012,4.000000,3.000000,0.003125,-0.696416,-0.742669,85.000000,31.000000,0.066406,-0.587039,-0.385406,64.000000,30.000000,0.050000,-0.479491,-0.310349,31.000000,15.000000,0.024219,-0.266711,-0.460011,1197.000000,189.000000,0.935156,0.009982,0.024092
2026-07-02,1222.000000,182.000000,2.000000,2.000000,0.001637,-1.409017,-1.172728,52.000000,19.000000,0.042553,-0.799132,-0.731273,36.000000,23.000000,0.029460,-0.322699,-0.127635,218.000000,68.000000,0.178396,-0.189988,-0.103101,20.000000,11.000000,0.016367,-0.069413,-0.311966,2.000000,2.000000,0.001637,-0.678413,-0.607745,2.000000,2.000000,0.001637,-1.408158,-1.178074,61.000000,21.000000,0.049918,-0.775016,-0.677400,81.000000,33.000000,0.066285,-0.218447,-0.146674,33.000000,18.000000,0.027005,-0.174734,-0.245798,1118.000000,176.000000,0.914894,-0.007774,-0.000744
2026-07-03,1024.000000,173.000000,3.000000,2.000000,0.002930,-0.834766,-1.038379,74.000000,22.000000,0.072266,-0.281872,-0.477088,28.000000,17.000000,0.027344,-0.311862,-0.282556,201.000000,66.000000,0.196289,-0.086789,-0.033818,23.000000,14.000000,0.022461,0.431447,0.155114,3.000000,3.000000,0.002930,-0.317096,-0.267276,3.000000,2.000000,0.002930,-0.834000,-1.047547,102.000000,24.000000,0.099609,-0.120276,-0.453265,55.000000,24.000000,0.053711,-0.365375,-0.327482,33.000000,19.000000,0.032227,0.142080,-0.047824,941.000000,167.000000,0.918945,0.001169,0.000385
2026-07-04,830.000000,128.000000,3.000000,3.000000,0.003614,-0.552771,-0.170415,40.000000,17.000000,0.048193,-0.684011,-0.388290,13.000000,8.000000,0.015663,-0.862433,-0.589525,156.000000,49.000000,0.187952,-0.132312,-0.007307,5.000000,4.000000,0.006024,-0.989095,-0.641600,1.000000,1.000000,0.001205,-0.667609,-0.368313,3.000000,3.000000,0.003614,-0.541750,-0.162491,56.000000,18.000000,0.067470,-0.506949,-0.379673,33.000000,15.000000,0.039759,-0.758579,-0.458196,12.000000,9.000000,0.014458,-0.762881,-0.352338,791.000000,124.000000,0.953012,0.039061,0.001247
2026-07-05,645.000000,115.000000,2.000000,2.000000,0.003101,-0.495213,-0.322545,37.000000,17.000000,0.057364,-0.589438,-0.352393,21.000000,17.000000,0.032558,-0.261396,0.096998,150.000000,51.000000,0.232558,0.058765,0.088264,9.000000,6.000000,0.013953,-0.501389,-0.408647,0.000000,0.000000,0.000000,-1.339019,-1.179533,2.000000,2.000000,0.003101,-0.480846,-0.305029,65.000000,20.000000,0.100775,-0.225541,-0.251946,39.000000,26.000000,0.060465,-0.433959,0.095572,19.000000,11.000000,0.029457,-0.415407,-0.275402,586.000000,109.000000,0.908527,-0.009102,-0.019031
2026-07-06,1070.000000,170.000000,0.000000,0.000000,0.000000,-2.195232,-2.075639,43.000000,20.000000,0.040187,-1.049784,-0.697536,22.000000,15.000000,0.020561,-0.722086,-0.473386,296.000000,76.000000,0.276636,0.200491,0.060373,7.000000,6.000000,0.006542,-0.970407,-0.737995,1.000000,1.000000,0.000935,-0.724927,-0.642982,0.000000,0.000000,0.000000,-2.194954,-2.086294,69.000000,24.000000,0.064486,-0.758771,-0.579377,66.000000,25.000000,0.061682,-0.395815,-0.387570,19.000000,11.000000,0.017757,-0.651217,-0.600999,991.000000,165.000000,0.926168,0.010894,-0.000777
2026-07-07,1304.000000,189.000000,5.000000,5.000000,0.003834,-0.358114,-0.128349,64.000000,29.000000,0.049080,-0.724323,-0.379608,32.000000,22.000000,0.024540,-0.516399,-0.199702,285.000000,71.000000,0.218558,-0.028291,-0.105944,13.000000,12.000000,0.009969,-0.551847,-0.269069,0.000000,0.000000,0.000000,-1.996800,-1.893962,5.000000,5.000000,0.003834,-0.351235,-0.131029,91.000000,35.000000,0.069785,-0.554061,-0.269888,93.000000,33.000000,0.071319,-0.167979,-0.198088,33.000000,22.000000,0.025307,-0.268014,-0.111712,1215.000000,183.000000,0.931748,0.013391,0.001673
2026-07-08,1344.000000,186.000000,4.000000,4.000000,0.002976,-0.631568,-0.375783,246.000000,58.000000,0.183036,0.546356,0.287841,82.000000,33.000000,0.061012,0.380352,0.139797,472.000000,82.000000,0.351190,0.427874,0.047556,20.000000,18.000000,0.014881,-0.059946,0.250136,2.000000,2.000000,0.001488,-0.532490,-0.373166,4.000000,4.000000,0.002976,-0.610283,-0.355725,276.000000,62.000000,0.205357,0.507208,0.306337,243.000000,59.000000,0.180804,0.756500,0.352433,29.000000,22.000000,0.021577,-0.356510,-0.057837,1273.000000,178.000000,0.947173,0.027183,-0.008545
2026-07-09,1201.000000,184.000000,5.000000,4.000000,0.004163,-0.476658,-0.494736,163.000000,48.000000,0.135720,0.332441,0.157071,54.000000,25.000000,0.044963,0.045386,-0.090761,250.000000,76.000000,0.208160,-0.040911,-0.005923,11.000000,11.000000,0.009159,-0.564557,-0.274900,2.000000,2.000000,0.001665,-0.476316,-0.462571,5.000000,4.000000,0.004163,-0.468535,-0.492935,196.000000,50.000000,0.163197,0.374941,0.147053,140.000000,51.000000,0.116570,0.299719,0.241374,19.000000,17.000000,0.015820,-0.673348,-0.307757,1112.000000,177.000000,0.925895,0.008656,-0.005241
2026-07-10,1193.000000,178.000000,3.000000,3.000000,0.002515,-0.861543,-0.630005,107.000000,42.000000,0.089690,-0.088164,0.120026,38.000000,23.000000,0.031852,-0.215539,-0.049975,218.000000,64.000000,0.182733,-0.163214,-0.095136,21.000000,14.000000,0.017603,0.255727,0.175367,9.000000,9.000000,0.007544,0.711101,0.856921,3.000000,3.000000,0.002515,-0.854169,-0.632484,126.000000,44.000000,0.105616,-0.089525,0.098002,80.000000,35.000000,0.067058,-0.189756,-0.015201,33.000000,22.000000,0.027661,0.015321,0.072854,1058.000000,171.000000,0.886840,-0.029754,-0.003680
2026-07-11,728.000000,153.000000,5.000000,4.000000,0.006868,0.154939,0.002891,73.000000,32.000000,0.100275,0.024164,0.044597,32.000000,16.000000,0.043956,0.093720,-0.137079,152.000000,51.000000,0.208791,-0.031884,-0.147302,11.000000,8.000000,0.015110,-0.054529,-0.133552,11.000000,9.000000,0.015110,1.679473,1.451870,5.000000,4.000000,0.006868,0.171885,0.017022,80.000000,33.000000,0.109890,-0.046746,0.021279,58.000000,24.000000,0.079670,-0.113490,-0.206744,22.000000,13.000000,0.030220,-0.017604,-0.170690,651.000000,146.000000,0.894231,-0.020005,-0.012567
2026-07-12,701.000000,133.000000,3.000000,3.000000,0.004280,-0.118504,-0.032548,97.000000,30.000000,0.138374,0.266002,0.051545,30.000000,16.000000,0.042796,-0.049596,-0.139487,128.000000,47.000000,0.182596,-0.186813,-0.139288,12.000000,10.000000,0.017118,-0.243974,-0.023543,2.000000,2.000000,0.002853,0.362941,0.434193,3.000000,3.000000,0.004280,-0.098925,-0.009330,113.000000,31.000000,0.161198,0.218819,0.019376,79.000000,29.000000,0.112696,0.139476,0.030471,34.000000,18.000000,0.048502,0.099228,0.064704,635.000000,130.000000,0.905849,-0.007294,0.012713
2026-07-13,1095.000000,176.000000,9.000000,9.000000,0.008219,0.847777,0.930472,137.000000,38.000000,0.125114,0.063116,-0.107312,55.000000,28.000000,0.050228,0.101733,0.068243,212.000000,71.000000,0.193607,-0.159814,-0.044115,10.000000,7.000000,0.009132,-0.590859,-0.579052,7.000000,6.000000,0.006393,1.032958,0.933991,9.000000,9.000000,0.008219,0.852525,0.924990,179.000000,43.000000,0.163470,0.147524,-0.051921,122.000000,44.000000,0.111416,0.149765,0.107937,25.000000,19.000000,0.022831,-0.378098,-0.096887,995.000000,170.000000,0.908676,-0.003378,-0.005018
2026-07-14,1294.000000,187.000000,6.000000,4.000000,0.004637,-0.063778,-0.224154,152.000000,45.000000,0.117465,0.131251,0.060729,65.000000,33.000000,0.050232,0.135049,0.176540,285.000000,76.000000,0.220247,-0.024382,-0.030108,17.000000,16.000000,0.013138,-0.218520,0.069987,3.000000,3.000000,0.002318,0.123640,0.203781,6.000000,4.000000,0.004637,-0.053199,-0.222212,215.000000,52.000000,0.166151,0.293824,0.121831,138.000000,43.000000,0.106646,0.191169,0.048305,27.000000,23.000000,0.020866,-0.429030,-0.045459,1200.000000,180.000000,0.927357,0.013517,-0.003815
2026-07-15,1296.000000,197.000000,42.000000,20.000000,0.032407,1.767406,1.175558,119.000000,42.000000,0.091821,-0.151472,-0.090309,65.000000,33.000000,0.050154,0.127961,0.050979,279.000000,81.000000,0.215278,-0.064205,-0.024041,19.000000,12.000000,0.014660,-0.007583,-0.147742,15.000000,8.000000,0.011574,1.490007,0.930374,44.000000,20.000000,0.033951,1.837577,1.199662,153.000000,45.000000,0.118056,-0.058075,-0.076263,126.000000,48.000000,0.097222,0.097486,0.067008,35.000000,21.000000,0.027006,-0.105641,-0.146559,1200.000000,189.000000,0.925926,0.009419,-0.005559
2026-07-16,1240.000000,188.000000,40.000000,19.000000,0.032258,1.602461,1.039972,126.000000,41.000000,0.101613,0.036534,-0.019420,54.000000,28.000000,0.043548,-0.045303,-0.031741,267.000000,77.000000,0.215323,-0.010106,-0.016446,35.000000,26.000000,0.028226,0.596577,0.590276,9.000000,5.000000,0.007258,0.982585,0.436634,40.000000,19.000000,0.032258,1.612658,1.045221,140.000000,43.000000,0.112903,-0.001973,-0.029226,120.000000,39.000000,0.096774,0.074895,-0.067467,46.000000,31.000000,0.037097,0.193897,0.274308,1120.000000,178.000000,0.903226,-0.011105,-0.020742
2026-07-17,1215.000000,190.000000,15.000000,10.000000,0.012346,0.719733,0.490834,104.000000,33.000000,0.085597,-0.139190,-0.179669,55.000000,28.000000,0.045267,0.072546,0.048205,391.000000,110.000000,0.321811,0.399319,0.376360,17.000000,12.000000,0.013992,0.097277,0.014242,7.000000,7.000000,0.005761,0.605960,0.682542,15.000000,10.000000,0.012346,0.728325,0.491181,117.000000,36.000000,0.096296,-0.187262,-0.168271,101.000000,34.000000,0.083128,-0.014233,-0.129009,25.000000,17.000000,0.020576,-0.244901,-0.225852,1100.000000,185.000000,0.905350,-0.004018,0.010102
2026-07-18,738.000000,137.000000,6.000000,4.000000,0.008130,0.416458,0.196799,85.000000,30.000000,0.115176,0.160469,0.096455,40.000000,19.000000,0.054201,0.240305,0.110948,149.000000,57.000000,0.201897,-0.067212,0.070812,7.000000,6.000000,0.009485,-0.430221,-0.239556,4.000000,4.000000,0.005420,0.870213,0.935554,6.000000,4.000000,0.008130,0.433737,0.213110,101.000000,33.000000,0.136856,0.169878,0.130392,94.000000,30.000000,0.127371,0.315923,0.103619,13.000000,8.000000,0.017615,-0.510371,-0.504233,664.000000,133.000000,0.899729,-0.008710,0.004328
2026-07-19,653.000000,125.000000,6.000000,5.000000,0.009188,0.675755,0.562039,73.000000,29.000000,0.111792,0.056344,0.088103,25.000000,17.000000,0.038285,-0.217988,-0.046572,141.000000,54.000000,0.215926,-0.020820,0.058159,11.000000,8.000000,0.016845,-0.191501,-0.120387,1.000000,1.000000,0.001531,0.058155,0.099970,6.000000,5.000000,0.009188,0.694754,0.586769,94.000000,31.000000,0.143951,0.109279,0.083126,80.000000,28.000000,0.122511,0.187923,0.041245,24.000000,14.000000,0.036753,-0.139753,-0.096037,612.000000,122.000000,0.937213,0.031911,0.011049
2026-07-20,1106.000000,168.000000,3.000000,3.000000,0.002712,-0.060368,0.055817,154.000000,50.000000,0.139241,0.175392,0.221395,68.000000,36.000000,0.061483,0.241863,0.335795,208.000000,72.000000,0.188065,-0.189318,0.014677,15.000000,13.000000,0.013562,-0.146764,0.108204,1.000000,1.000000,0.000904,-0.459221,-0.377660,3.000000,3.000000,0.002712,-0.057142,0.051155,170.000000,51.000000,0.153707,0.093593,0.168276,141.000000,48.000000,0.127486,0.250914,0.226193,36.000000,24.000000,0.032550,0.003839,0.200945,1030.000000,161.000000,0.931284,0.026515,-0.013040
2026-07-21,1297.000000,190.000000,9.000000,7.000000,0.006939,0.409417,0.344784,204.000000,59.000000,0.157286,0.431864,0.327249,138.000000,52.000000,0.106399,0.821208,0.585378,292.000000,89.000000,0.225135,-0.002240,0.109922,30.000000,23.000000,0.023130,0.398833,0.461293,8.000000,8.000000,0.006168,1.127361,1.176620,9.000000,7.000000,0.006939,0.417502,0.346829,220.000000,60.000000,0.169622,0.326868,0.256042,208.000000,60.000000,0.160370,0.566869,0.350650,56.000000,35.000000,0.043177,0.322825,0.376621,1213.000000,183.000000,0.935235,0.027382,-0.003291
2026-07-22,1336.000000,184.000000,13.000000,12.000000,0.009731,0.681556,0.818779,213.000000,53.000000,0.159431,0.412051,0.224954,149.000000,51.000000,0.111527,0.862625,0.525971,346.000000,86.000000,0.258982,0.121340,0.102615,18.000000,13.000000,0.013473,-0.027000,0.050871,4.000000,4.000000,0.002994,0.332539,0.456140,14.000000,13.000000,0.010479,0.773708,0.919209,231.000000,53.000000,0.172904,0.340047,0.165073,202.000000,56.000000,0.151198,0.508723,0.278389,64.000000,43.000000,0.047904,0.496072,0.653554,1222.000000,175.000000,0.914671,0.002697,-0.014614
2026-07-23,1264.000000,188.000000,12.000000,10.000000,0.009494,0.494064,0.486743,162.000000,48.000000,0.128165,0.285670,0.156854,98.000000,45.000000,0.077532,0.467483,0.414886,284.000000,77.000000,0.224684,0.034254,-0.016927,19.000000,13.000000,0.015032,0.041300,-0.030227,2.000000,2.000000,0.001582,-0.271511,-0.265960,12.000000,10.000000,0.009494,0.499739,0.490595,174.000000,51.000000,0.137658,0.218671,0.154449,150.000000,53.000000,0.118671,0.251506,0.229343,41.000000,24.000000,0.032437,0.096793,0.052658,1183.000000,178.000000,0.935918,0.030020,-0.021049
2026-07-24,1218.000000,184.000000,7.000000,7.000000,0.005747,0.072326,0.247636,153.000000,50.000000,0.125616,0.265214,0.286450,69.000000,33.000000,0.056650,0.235556,0.222490,285.000000,69.000000,0.233990,0.083934,-0.055548,20.000000,13.000000,0.016420,0.315364,0.177249,2.000000,2.000000,0.001642,-0.405214,-0.306726,7.000000,7.000000,0.005747,0.075341,0.245801,166.000000,52.000000,0.136289,0.187643,0.245556,131.000000,47.000000,0.107553,0.218213,0.218878,28.000000,18.000000,0.022989,-0.099459,-0.106471,1094.000000,174.000000,0.898194,-0.006283,-0.019511
2026-07-25,759.000000,143.000000,6.000000,4.000000,0.007905,0.463768,0.210884,56.000000,22.000000,0.073781,-0.254750,-0.223030,32.000000,18.000000,0.042161,-0.066649,-0.001489,191.000000,54.000000,0.251647,0.156161,-0.025097,9.000000,8.000000,0.011858,-0.160259,0.040420,2.000000,1.000000,0.002635,0.333604,-0.137084,6.000000,4.000000,0.007905,0.474384,0.224206,58.000000,22.000000,0.076416,-0.374362,-0.288080,55.000000,29.000000,0.072464,-0.265671,0.026828,18.000000,13.000000,0.023715,-0.185744,-0.049990,686.000000,137.000000,0.903821,0.001595,-0.009205
2026-07-26,659.000000,123.000000,8.000000,7.000000,0.012140,1.004253,0.939895,71.000000,28.000000,0.107739,0.051625,0.100539,52.000000,26.000000,0.078907,0.436890,0.369302,130.000000,51.000000,0.197269,-0.106045,0.018173,9.000000,6.000000,0.013657,-0.330887,-0.318269,2.000000,2.000000,0.003035,0.627848,0.686025,8.000000,7.000000,0.012140,1.015478,0.960805,77.000000,28.000000,0.116844,-0.057123,0.025008,77.000000,30.000000,0.116844,0.122292,0.127201,23.000000,12.000000,0.034901,-0.152091,-0.191943,595.000000,119.000000,0.902883,0.000474,0.001661
2026-07-27,1104.000000,177.000000,10.000000,10.000000,0.009058,1.103245,1.149141,125.000000,45.000000,0.113225,0.006367,0.099883,67.000000,33.000000,0.060688,0.171728,0.185322,239.000000,73.000000,0.216486,-0.042991,-0.022460,13.000000,9.000000,0.011775,-0.223138,-0.240618,3.000000,3.000000,0.002717,0.446363,0.467407,10.000000,10.000000,0.009058,1.097576,1.139820,132.000000,46.000000,0.119565,-0.109310,0.044160,121.000000,41.000000,0.109601,0.084772,0.023676,43.000000,20.000000,0.038949,0.220484,0.009688,1007.000000,172.000000,0.912138,0.011678,0.000274
2026-07-28,1288.000000,195.000000,2.000000,2.000000,0.001553,-0.861720,-0.738252,108.000000,38.000000,0.083851,-0.152831,-0.095547,76.000000,38.000000,0.059006,0.178368,0.238862,310.000000,80.000000,0.240683,0.071435,-0.020423,19.000000,16.000000,0.014752,0.017588,0.136321,1.000000,1.000000,0.000776,-0.555465,-0.543856,2.000000,2.000000,0.001553,-0.863647,-0.741705,119.000000,43.000000,0.092391,-0.224877,-0.065821,116.000000,50.000000,0.090062,-0.020763,0.152510,71.000000,32.000000,0.055124,0.605574,0.303723,1148.000000,189.000000,0.891304,-0.014710,0.002252
2026-07-29,1359.000000,192.000000,4.000000,3.000000,0.002943,-0.383504,-0.460274,132.000000,48.000000,0.097130,-0.034808,0.126559,46.000000,27.000000,0.033848,-0.377357,-0.151966,233.000000,76.000000,0.171450,-0.282321,-0.060662,16.000000,11.000000,0.011773,-0.100221,-0.097275,4.000000,4.000000,0.002943,0.348689,0.444126,4.000000,3.000000,0.002943,-0.373924,-0.443132,142.000000,48.000000,0.104489,-0.101985,0.062413,120.000000,45.000000,0.088300,-0.036920,0.031008,60.000000,34.000000,0.044150,0.456302,0.422986,1233.000000,187.000000,0.907285,0.000663,0.008306
2026-07-30,1255.000000,185.000000,9.000000,7.000000,0.007171,0.271164,0.197440,130.000000,42.000000,0.103586,0.125743,0.086452,73.000000,27.000000,0.058167,0.128018,-0.078559,230.000000,75.000000,0.183267,-0.159902,-0.024728,11.000000,9.000000,0.008765,-0.422233,-0.311099,3.000000,3.000000,0.002390,0.093930,0.107385,9.000000,7.000000,0.007171,0.264659,0.194155,140.000000,42.000000,0.111554,0.075588,0.020007,151.000000,36.000000,0.120319,0.258796,-0.122504,31.000000,19.000000,0.024701,-0.129459,-0.113753,1119.000000,178.000000,0.891633,-0.012324,-0.006026
2026-07-31,1139.000000,188.000000,5.000000,5.000000,0.004390,-0.132456,-0.057645,105.000000,37.000000,0.092186,0.014277,0.016536,50.000000,25.000000,0.043898,-0.069283,-0.075462,240.000000,64.000000,0.210711,-0.010337,-0.148833,14.000000,11.000000,0.012291,0.092665,0.050014,3.000000,3.000000,0.002634,0.009135,0.020134,5.000000,5.000000,0.004390,-0.142644,-0.067395,113.000000,38.000000,0.099210,-0.056071,-0.040657,94.000000,39.000000,0.082529,-0.048710,0.030501,42.000000,28.000000,0.036874,0.410499,0.352318,1021.000000,181.000000,0.896400,-0.002173,-0.002634
2026-08-01,721.000000,137.000000,7.000000,6.000000,0.009709,0.690788,0.642788,67.000000,25.000000,0.092926,0.036040,-0.002950,27.000000,13.000000,0.037448,-0.233463,-0.275579,143.000000,56.000000,0.198336,-0.069830,0.056679,15.000000,9.000000,0.020804,0.436387,0.248654,2.000000,2.000000,0.002774,0.385422,0.419497,7.000000,6.000000,0.009709,0.687242,0.647457,71.000000,25.000000,0.098474,-0.044294,-0.071531,64.000000,21.000000,0.088766,-0.064775,-0.226754,38.000000,20.000000,0.052705,0.642874,0.460445,651.000000,136.000000,0.902913,0.006689,0.024914
2026-08-02,623.000000,117.000000,2.000000,2.000000,0.003210,-0.136197,-0.091831,75.000000,29.000000,0.120385,0.228012,0.239984,30.000000,13.000000,0.048154,-0.099644,-0.255126,142.000000,49.000000,0.227929,0.050248,0.031726,12.000000,9.000000,0.019262,0.054737,0.165195,1.000000,1.000000,0.001605,0.164028,0.220030,2.000000,2.000000,0.003210,-0.140023,-0.080259,78.000000,30.000000,0.125201,0.095096,0.194503,74.000000,23.000000,0.118780,0.140915,-0.061184,21.000000,15.000000,0.033708,-0.139386,0.124874,556.000000,113.000000,0.892456,-0.005074,-0.001467
2026-08-03,1046.000000,179.000000,1.000000,1.000000,0.000956,-0.766541,-0.794656,131.000000,38.000000,0.125239,0.176787,-0.020227,49.000000,22.000000,0.046845,-0.132450,-0.221583,259.000000,71.000000,0.247610,0.104275,-0.057289,15.000000,11.000000,0.014340,0.023383,-0.006450,1.000000,1.000000,0.000956,-0.364954,-0.403158,1.000000,1.000000,0.000956,-0.788076,-0.813954,136.000000,40.000000,0.130019,0.062429,-0.050089,87.000000,36.000000,0.083174,-0.185035,-0.090794,30.000000,17.000000,0.028681,-0.033900,-0.105761,932.000000,173.000000,0.891013,-0.005730,-0.006391
2026-08-04,1231.000000,183.000000,9.000000,7.000000,0.007311,0.536051,0.433146,98.000000,38.000000,0.079610,-0.130869,0.028256,47.000000,23.000000,0.038180,-0.299228,-0.187582,212.000000,68.000000,0.172218,-0.248578,-0.114388,23.000000,15.000000,0.018684,0.303277,0.191154,2.000000,2.000000,0.001625,-0.025443,0.011361,9.000000,7.000000,0.007311,0.517515,0.419128,115.000000,41.000000,0.093420,-0.121274,0.008114,94.000000,37.000000,0.076361,-0.177886,-0.054726,35.000000,20.000000,0.028432,-0.001416,-0.038252,1107.000000,177.000000,0.899269,0.000108,-0.001314
